"tollgate_id","time_window_month","time_window_day","time_window_hour","time_window_minute","direction","volume"
"1",9,21,16,0,0,46
"1",9,21,16,0,1,105
"2",9,21,16,20,0,81
"3",9,21,16,20,0,118
"3",9,21,16,20,1,88
"1",9,21,16,20,0,45
"1",9,21,16,20,1,97
"2",9,21,16,40,0,99
"3",9,21,16,40,0,124
"3",9,21,16,40,1,100
"1",9,21,16,40,0,46
"1",9,21,16,40,1,98
"2",9,21,17,0,0,88
"3",9,21,17,0,0,118
"3",9,21,17,0,1,77
"1",9,21,17,0,0,47
"1",9,21,17,0,1,94
"2",9,21,17,20,0,77
"3",9,21,17,20,0,116
"3",9,21,17,20,1,94
"1",9,21,17,20,0,35
"1",9,21,17,20,1,109
"2",9,21,17,40,0,83
"3",9,21,17,40,0,100
"3",9,21,17,40,1,95
"1",9,21,17,40,0,20
"1",9,21,17,40,1,94
"2",9,21,18,0,0,58
"3",9,21,18,0,0,90
"3",9,21,18,0,1,67
"1",9,21,18,0,0,20
"1",9,21,18,0,1,74
"2",9,21,18,20,0,72
"3",9,21,18,20,0,72
"3",9,21,18,20,1,75
"1",9,21,18,20,0,20
"1",9,21,18,20,1,85
"2",9,21,18,40,0,49
"3",9,21,18,40,0,52
"3",9,21,18,40,1,68
"1",9,21,18,40,0,24
"1",9,21,18,40,1,78
"2",9,21,19,0,0,47
"3",9,21,19,0,0,64
"3",9,21,19,0,1,60
"1",9,21,19,0,0,19
"1",9,21,19,0,1,46
"2",9,21,19,20,0,35
"3",9,21,19,20,0,48
"3",9,21,19,20,1,52
"1",9,21,19,20,0,19
"1",9,21,19,20,1,40
"2",9,21,19,40,0,38
"3",9,21,19,40,0,65
"3",9,21,19,40,1,39
"1",9,21,19,40,0,25
"1",9,21,19,40,1,49
"2",9,21,20,0,0,38
"3",9,21,20,0,0,42
"3",9,21,20,0,1,49
"1",9,21,20,0,0,20
"1",9,21,20,0,1,43
"2",9,21,20,20,0,18
"3",9,21,20,20,0,40
"3",9,21,20,20,1,40
"1",9,21,20,20,0,15
"1",9,21,20,20,1,47
"2",9,21,20,40,0,24
"3",9,21,20,40,0,42
"3",9,21,20,40,1,35
"1",9,21,20,40,0,30
"1",9,21,20,40,1,26
"2",9,21,21,0,0,27
"3",9,21,21,0,0,42
"3",9,21,21,0,1,41
"1",9,21,21,0,0,13
"1",9,21,21,0,1,29
"2",9,21,21,20,0,32
"3",9,21,21,20,0,43
"3",9,21,21,20,1,46
"1",9,21,21,20,0,18
"1",9,21,21,20,1,33
"2",9,21,21,40,0,26
"3",9,21,21,40,0,35
"3",9,21,21,40,1,30
"1",9,21,21,40,0,11
"1",9,21,21,40,1,28
"2",9,21,22,0,0,24
"3",9,21,22,0,0,24
"3",9,21,22,0,1,20
"1",9,21,22,0,0,11
"1",9,21,22,0,1,26
"2",9,21,22,20,0,21
"3",9,21,22,20,0,33
"3",9,21,22,20,1,15
"1",9,21,22,20,0,8
"1",9,21,22,20,1,23
"2",9,21,22,40,0,16
"3",9,21,22,40,0,17
"3",9,21,22,40,1,20
"1",9,21,22,40,0,7
"1",9,21,22,40,1,25
"2",9,21,23,0,0,7
"3",9,21,23,0,0,23
"3",9,21,23,0,1,21
"1",9,21,23,0,0,19
"1",9,21,23,0,1,13
"2",9,21,23,20,0,1
"3",9,21,23,20,0,24
"3",9,21,23,20,1,19
"1",9,21,23,20,0,13
"1",9,21,23,20,1,21
"2",9,21,23,40,0,1
"3",9,21,23,40,0,18
"3",9,21,23,40,1,10
"1",9,21,23,40,0,16
"1",9,21,23,40,1,14
"2",9,22,0,0,0,1
"3",9,22,0,0,0,11
"3",9,22,0,0,1,142
"1",9,22,0,0,0,17
"1",9,22,0,0,1,110
"2",9,22,0,20,0,1
"3",9,22,0,20,0,13
"3",9,22,0,20,1,106
"1",9,22,0,20,0,5
"1",9,22,0,20,1,74
"3",9,22,0,40,0,12
"3",9,22,0,40,1,72
"1",9,22,0,40,0,16
"1",9,22,0,40,1,49
"3",9,22,1,0,0,16
"3",9,22,1,0,1,5
"1",9,22,1,0,0,6
"1",9,22,1,0,1,6
"3",9,22,1,20,0,10
"3",9,22,1,20,1,8
"1",9,22,1,20,0,9
"1",9,22,1,20,1,9
"3",9,22,1,40,0,13
"3",9,22,1,40,1,5
"1",9,22,1,40,0,12
"1",9,22,1,40,1,10
"3",9,22,2,0,0,15
"3",9,22,2,0,1,5
"1",9,22,2,0,0,4
"1",9,22,2,0,1,11
"3",9,22,2,20,0,8
"3",9,22,2,20,1,5
"1",9,22,2,20,0,8
"1",9,22,2,20,1,8
"3",9,22,2,40,0,12
"3",9,22,2,40,1,6
"1",9,22,2,40,0,10
"1",9,22,2,40,1,4
"3",9,22,3,0,0,16
"3",9,22,3,0,1,5
"1",9,22,3,0,0,7
"1",9,22,3,0,1,9
"3",9,22,3,20,0,18
"3",9,22,3,20,1,4
"1",9,22,3,20,0,8
"1",9,22,3,20,1,15
"3",9,22,3,40,0,12
"3",9,22,3,40,1,2
"1",9,22,3,40,0,6
"1",9,22,3,40,1,13
"3",9,22,4,0,0,11
"3",9,22,4,0,1,8
"1",9,22,4,0,0,4
"1",9,22,4,0,1,21
"3",9,22,4,20,0,16
"3",9,22,4,20,1,5
"1",9,22,4,20,0,10
"1",9,22,4,20,1,12
"3",9,22,4,40,0,10
"3",9,22,4,40,1,5
"1",9,22,4,40,0,11
"1",9,22,4,40,1,22
"2",9,22,5,0,0,18
"3",9,22,5,0,0,16
"3",9,22,5,0,1,14
"1",9,22,5,0,0,5
"1",9,22,5,0,1,27
"2",9,22,5,20,0,20
"3",9,22,5,20,0,20
"3",9,22,5,20,1,9
"1",9,22,5,20,0,2
"1",9,22,5,20,1,27
"2",9,22,5,40,0,21
"3",9,22,5,40,0,24
"3",9,22,5,40,1,10
"1",9,22,5,40,0,3
"1",9,22,5,40,1,39
"2",9,22,6,0,0,30
"3",9,22,6,0,0,26
"3",9,22,6,0,1,33
"1",9,22,6,0,0,6
"1",9,22,6,0,1,42
"2",9,22,6,20,0,31
"3",9,22,6,20,0,33
"3",9,22,6,20,1,37
"1",9,22,6,20,0,10
"1",9,22,6,20,1,61
"2",9,22,6,40,0,38
"3",9,22,6,40,0,100
"3",9,22,6,40,1,50
"1",9,22,6,40,0,36
"1",9,22,6,40,1,60
"2",9,22,7,0,0,72
"3",9,22,7,0,0,122
"3",9,22,7,0,1,63
"1",9,22,7,0,0,28
"1",9,22,7,0,1,79
"2",9,22,7,20,0,79
"3",9,22,7,20,0,112
"3",9,22,7,20,1,88
"1",9,22,7,20,0,40
"1",9,22,7,20,1,96
"2",9,22,7,40,0,100
"3",9,22,7,40,0,134
"3",9,22,7,40,1,93
"1",9,22,7,40,0,34
"1",9,22,7,40,1,100
"2",9,22,8,0,0,108
"3",9,22,8,0,0,164
"3",9,22,8,0,1,121
"1",9,22,8,0,0,50
"1",9,22,8,0,1,106
"2",9,22,8,20,0,110
"3",9,22,8,20,0,160
"3",9,22,8,20,1,127
"1",9,22,8,20,0,58
"1",9,22,8,20,1,98
"2",9,22,8,40,0,101
"3",9,22,8,40,0,172
"3",9,22,8,40,1,136
"1",9,22,8,40,0,51
"1",9,22,8,40,1,111
"2",9,22,9,0,0,96
"3",9,22,9,0,0,151
"3",9,22,9,0,1,116
"1",9,22,9,0,0,43
"1",9,22,9,0,1,123
"2",9,22,9,20,0,81
"3",9,22,9,20,0,132
"3",9,22,9,20,1,110
"1",9,22,9,20,0,52
"1",9,22,9,20,1,107
"2",9,22,9,40,0,65
"3",9,22,9,40,0,101
"3",9,22,9,40,1,96
"1",9,22,9,40,0,59
"1",9,22,9,40,1,110
"2",9,22,10,0,0,83
"3",9,22,10,0,0,92
"3",9,22,10,0,1,82
"1",9,22,10,0,0,47
"1",9,22,10,0,1,98
"2",9,22,10,20,0,48
"3",9,22,10,20,0,112
"3",9,22,10,20,1,91
"1",9,22,10,20,0,49
"1",9,22,10,20,1,106
"2",9,22,10,40,0,44
"3",9,22,10,40,0,100
"3",9,22,10,40,1,102
"1",9,22,10,40,0,43
"1",9,22,10,40,1,85
"2",9,22,11,0,0,60
"3",9,22,11,0,0,87
"3",9,22,11,0,1,64
"1",9,22,11,0,0,27
"1",9,22,11,0,1,76
"2",9,22,11,20,0,52
"3",9,22,11,20,0,107
"3",9,22,11,20,1,72
"1",9,22,11,20,0,35
"1",9,22,11,20,1,85
"2",9,22,11,40,0,45
"3",9,22,11,40,0,91
"3",9,22,11,40,1,62
"1",9,22,11,40,0,49
"1",9,22,11,40,1,84
"2",9,22,12,0,0,63
"3",9,22,12,0,0,75
"3",9,22,12,0,1,88
"1",9,22,12,0,0,34
"1",9,22,12,0,1,105
"2",9,22,12,20,0,61
"3",9,22,12,20,0,91
"3",9,22,12,20,1,107
"1",9,22,12,20,0,43
"1",9,22,12,20,1,91
"2",9,22,12,40,0,59
"3",9,22,12,40,0,101
"3",9,22,12,40,1,92
"1",9,22,12,40,0,41
"1",9,22,12,40,1,98
"2",9,22,13,0,0,59
"3",9,22,13,0,0,106
"3",9,22,13,0,1,78
"1",9,22,13,0,0,46
"1",9,22,13,0,1,96
"2",9,22,13,20,0,76
"3",9,22,13,20,0,98
"3",9,22,13,20,1,98
"1",9,22,13,20,0,64
"1",9,22,13,20,1,103
"2",9,22,13,40,0,75
"3",9,22,13,40,0,102
"3",9,22,13,40,1,115
"1",9,22,13,40,0,41
"1",9,22,13,40,1,120
"2",9,22,14,0,0,61
"3",9,22,14,0,0,133
"3",9,22,14,0,1,83
"1",9,22,14,0,0,58
"1",9,22,14,0,1,73
"2",9,22,14,20,0,68
"3",9,22,14,20,0,104
"3",9,22,14,20,1,78
"1",9,22,14,20,0,41
"1",9,22,14,20,1,90
"2",9,22,14,40,0,83
"3",9,22,14,40,0,98
"3",9,22,14,40,1,105
"1",9,22,14,40,0,33
"1",9,22,14,40,1,90
"2",9,22,15,0,0,62
"3",9,22,15,0,0,100
"3",9,22,15,0,1,94
"1",9,22,15,0,0,61
"1",9,22,15,0,1,90
"2",9,22,15,20,0,73
"3",9,22,15,20,0,121
"3",9,22,15,20,1,101
"1",9,22,15,20,0,48
"1",9,22,15,20,1,115
"2",9,22,15,40,0,71
"3",9,22,15,40,0,120
"3",9,22,15,40,1,76
"1",9,22,15,40,0,57
"1",9,22,15,40,1,89
"2",9,22,16,0,0,51
"3",9,22,16,0,0,106
"3",9,22,16,0,1,89
"1",9,22,16,0,0,58
"1",9,22,16,0,1,102
"2",9,22,16,20,0,93
"3",9,22,16,20,0,132
"3",9,22,16,20,1,87
"1",9,22,16,20,0,52
"1",9,22,16,20,1,104
"2",9,22,16,40,0,96
"3",9,22,16,40,0,146
"3",9,22,16,40,1,86
"1",9,22,16,40,0,42
"1",9,22,16,40,1,113
"2",9,22,17,0,0,71
"3",9,22,17,0,0,131
"3",9,22,17,0,1,78
"1",9,22,17,0,0,29
"1",9,22,17,0,1,114
"2",9,22,17,20,0,76
"3",9,22,17,20,0,122
"3",9,22,17,20,1,86
"1",9,22,17,20,0,36
"1",9,22,17,20,1,102
"2",9,22,17,40,0,70
"3",9,22,17,40,0,117
"3",9,22,17,40,1,78
"1",9,22,17,40,0,33
"1",9,22,17,40,1,113
"2",9,22,18,0,0,83
"3",9,22,18,0,0,83
"3",9,22,18,0,1,54
"1",9,22,18,0,0,26
"1",9,22,18,0,1,81
"2",9,22,18,20,0,63
"3",9,22,18,20,0,86
"3",9,22,18,20,1,53
"1",9,22,18,20,0,21
"1",9,22,18,20,1,83
"2",9,22,18,40,0,53
"3",9,22,18,40,0,65
"3",9,22,18,40,1,99
"1",9,22,18,40,0,24
"1",9,22,18,40,1,88
"2",9,22,19,0,0,39
"3",9,22,19,0,0,47
"3",9,22,19,0,1,57
"1",9,22,19,0,0,30
"1",9,22,19,0,1,41
"2",9,22,19,20,0,31
"3",9,22,19,20,0,52
"3",9,22,19,20,1,72
"1",9,22,19,20,0,18
"1",9,22,19,20,1,47
"2",9,22,19,40,0,29
"3",9,22,19,40,0,39
"3",9,22,19,40,1,44
"1",9,22,19,40,0,33
"1",9,22,19,40,1,43
"2",9,22,20,0,0,30
"3",9,22,20,0,0,50
"3",9,22,20,0,1,44
"1",9,22,20,0,0,24
"1",9,22,20,0,1,34
"2",9,22,20,20,0,45
"3",9,22,20,20,0,42
"3",9,22,20,20,1,39
"1",9,22,20,20,0,18
"1",9,22,20,20,1,22
"2",9,22,20,40,0,30
"3",9,22,20,40,0,37
"3",9,22,20,40,1,38
"1",9,22,20,40,0,18
"1",9,22,20,40,1,29
"2",9,22,21,0,0,18
"3",9,22,21,0,0,41
"3",9,22,21,0,1,32
"1",9,22,21,0,0,17
"1",9,22,21,0,1,29
"2",9,22,21,20,0,28
"3",9,22,21,20,0,27
"3",9,22,21,20,1,43
"1",9,22,21,20,0,18
"1",9,22,21,20,1,20
"2",9,22,21,40,0,16
"3",9,22,21,40,0,32
"3",9,22,21,40,1,36
"1",9,22,21,40,0,20
"1",9,22,21,40,1,24
"2",9,22,22,0,0,20
"3",9,22,22,0,0,27
"3",9,22,22,0,1,27
"1",9,22,22,0,0,9
"1",9,22,22,0,1,15
"2",9,22,22,20,0,13
"3",9,22,22,20,0,23
"3",9,22,22,20,1,15
"1",9,22,22,20,0,7
"1",9,22,22,20,1,26
"2",9,22,22,40,0,18
"3",9,22,22,40,0,17
"3",9,22,22,40,1,22
"1",9,22,22,40,0,7
"1",9,22,22,40,1,23
"2",9,22,23,0,0,12
"3",9,22,23,0,0,13
"3",9,22,23,0,1,13
"1",9,22,23,0,0,2
"1",9,22,23,0,1,18
"2",9,22,23,20,0,11
"3",9,22,23,20,0,7
"3",9,22,23,20,1,12
"1",9,22,23,20,0,6
"1",9,22,23,20,1,13
"2",9,22,23,40,0,7
"3",9,22,23,40,0,12
"3",9,22,23,40,1,10
"1",9,22,23,40,0,5
"1",9,22,23,40,1,13
"3",9,23,0,0,0,17
"3",9,23,0,0,1,141
"1",9,23,0,0,0,10
"1",9,23,0,0,1,101
"2",9,23,0,20,0,4
"3",9,23,0,20,0,12
"3",9,23,0,20,1,93
"1",9,23,0,20,0,11
"1",9,23,0,20,1,82
"2",9,23,0,40,0,1
"3",9,23,0,40,0,15
"3",9,23,0,40,1,79
"1",9,23,0,40,0,8
"1",9,23,0,40,1,46
"3",9,23,1,0,0,16
"3",9,23,1,0,1,6
"1",9,23,1,0,0,9
"1",9,23,1,0,1,6
"2",9,23,1,20,0,1
"3",9,23,1,20,0,12
"3",9,23,1,20,1,9
"1",9,23,1,20,0,5
"1",9,23,1,20,1,10
"3",9,23,1,40,0,19
"3",9,23,1,40,1,4
"1",9,23,1,40,0,7
"1",9,23,1,40,1,8
"3",9,23,2,0,0,11
"3",9,23,2,0,1,8
"1",9,23,2,0,0,4
"1",9,23,2,0,1,5
"3",9,23,2,20,0,14
"3",9,23,2,20,1,3
"1",9,23,2,20,0,5
"1",9,23,2,20,1,7
"3",9,23,2,40,0,17
"3",9,23,2,40,1,5
"1",9,23,2,40,0,9
"1",9,23,2,40,1,10
"3",9,23,3,0,0,14
"3",9,23,3,0,1,9
"1",9,23,3,0,0,8
"1",9,23,3,0,1,12
"3",9,23,3,20,0,11
"3",9,23,3,20,1,5
"1",9,23,3,20,0,13
"1",9,23,3,20,1,14
"3",9,23,3,40,0,12
"3",9,23,3,40,1,9
"1",9,23,3,40,0,10
"1",9,23,3,40,1,15
"3",9,23,4,0,0,12
"3",9,23,4,0,1,5
"1",9,23,4,0,0,7
"1",9,23,4,0,1,15
"3",9,23,4,20,0,11
"3",9,23,4,20,1,3
"1",9,23,4,20,0,11
"1",9,23,4,20,1,23
"2",9,23,4,40,0,1
"3",9,23,4,40,0,10
"3",9,23,4,40,1,4
"1",9,23,4,40,0,15
"1",9,23,4,40,1,19
"2",9,23,5,0,0,8
"3",9,23,5,0,0,9
"3",9,23,5,0,1,8
"1",9,23,5,0,0,6
"1",9,23,5,0,1,34
"2",9,23,5,20,0,17
"3",9,23,5,20,0,16
"3",9,23,5,20,1,11
"1",9,23,5,20,0,5
"1",9,23,5,20,1,29
"2",9,23,5,40,0,26
"3",9,23,5,40,0,25
"3",9,23,5,40,1,22
"1",9,23,5,40,0,7
"1",9,23,5,40,1,38
"2",9,23,6,0,0,31
"3",9,23,6,0,0,23
"3",9,23,6,0,1,28
"1",9,23,6,0,0,12
"1",9,23,6,0,1,22
"2",9,23,6,20,0,32
"3",9,23,6,20,0,60
"3",9,23,6,20,1,41
"1",9,23,6,20,0,17
"1",9,23,6,20,1,63
"2",9,23,6,40,0,54
"3",9,23,6,40,0,69
"3",9,23,6,40,1,53
"1",9,23,6,40,0,32
"1",9,23,6,40,1,63
"2",9,23,7,0,0,82
"3",9,23,7,0,0,118
"3",9,23,7,0,1,66
"1",9,23,7,0,0,28
"1",9,23,7,0,1,86
"2",9,23,7,20,0,91
"3",9,23,7,20,0,132
"3",9,23,7,20,1,81
"1",9,23,7,20,0,41
"1",9,23,7,20,1,100
"2",9,23,7,40,0,103
"3",9,23,7,40,0,152
"3",9,23,7,40,1,105
"1",9,23,7,40,0,42
"1",9,23,7,40,1,93
"2",9,23,8,0,0,112
"3",9,23,8,0,0,149
"3",9,23,8,0,1,118
"1",9,23,8,0,0,49
"1",9,23,8,0,1,110
"2",9,23,8,20,0,106
"3",9,23,8,20,0,132
"3",9,23,8,20,1,135
"1",9,23,8,20,0,68
"1",9,23,8,20,1,127
"2",9,23,8,40,0,118
"3",9,23,8,40,0,161
"3",9,23,8,40,1,154
"1",9,23,8,40,0,50
"1",9,23,8,40,1,112
"2",9,23,9,0,0,92
"3",9,23,9,0,0,176
"3",9,23,9,0,1,134
"1",9,23,9,0,0,41
"1",9,23,9,0,1,129
"2",9,23,9,20,0,93
"3",9,23,9,20,0,157
"3",9,23,9,20,1,137
"1",9,23,9,20,0,52
"1",9,23,9,20,1,107
"2",9,23,9,40,0,76
"3",9,23,9,40,0,137
"3",9,23,9,40,1,96
"1",9,23,9,40,0,44
"1",9,23,9,40,1,105
"2",9,23,10,0,0,75
"3",9,23,10,0,0,109
"3",9,23,10,0,1,87
"1",9,23,10,0,0,58
"1",9,23,10,0,1,79
"2",9,23,10,20,0,80
"3",9,23,10,20,0,106
"3",9,23,10,20,1,89
"1",9,23,10,20,0,53
"1",9,23,10,20,1,65
"2",9,23,10,40,0,72
"3",9,23,10,40,0,108
"3",9,23,10,40,1,77
"1",9,23,10,40,0,56
"1",9,23,10,40,1,92
"2",9,23,11,0,0,52
"3",9,23,11,0,0,87
"3",9,23,11,0,1,94
"1",9,23,11,0,0,56
"1",9,23,11,0,1,88
"2",9,23,11,20,0,57
"3",9,23,11,20,0,93
"3",9,23,11,20,1,84
"1",9,23,11,20,0,45
"1",9,23,11,20,1,84
"2",9,23,11,40,0,53
"3",9,23,11,40,0,83
"3",9,23,11,40,1,88
"1",9,23,11,40,0,41
"1",9,23,11,40,1,92
"2",9,23,12,0,0,78
"3",9,23,12,0,0,86
"3",9,23,12,0,1,91
"1",9,23,12,0,0,56
"1",9,23,12,0,1,115
"2",9,23,12,20,0,77
"3",9,23,12,20,0,124
"3",9,23,12,20,1,79
"1",9,23,12,20,0,51
"1",9,23,12,20,1,97
"2",9,23,12,40,0,84
"3",9,23,12,40,0,110
"3",9,23,12,40,1,99
"1",9,23,12,40,0,61
"1",9,23,12,40,1,90
"2",9,23,13,0,0,78
"3",9,23,13,0,0,117
"3",9,23,13,0,1,101
"1",9,23,13,0,0,57
"1",9,23,13,0,1,107
"2",9,23,13,20,0,67
"3",9,23,13,20,0,108
"3",9,23,13,20,1,114
"1",9,23,13,20,0,67
"1",9,23,13,20,1,109
"2",9,23,13,40,0,83
"3",9,23,13,40,0,134
"3",9,23,13,40,1,118
"1",9,23,13,40,0,45
"1",9,23,13,40,1,127
"2",9,23,14,0,0,65
"3",9,23,14,0,0,161
"3",9,23,14,0,1,105
"1",9,23,14,0,0,58
"1",9,23,14,0,1,108
"2",9,23,14,20,0,81
"3",9,23,14,20,0,132
"3",9,23,14,20,1,129
"1",9,23,14,20,0,53
"1",9,23,14,20,1,115
"2",9,23,14,40,0,93
"3",9,23,14,40,0,150
"3",9,23,14,40,1,97
"1",9,23,14,40,0,59
"1",9,23,14,40,1,125
"2",9,23,15,0,0,98
"3",9,23,15,0,0,164
"3",9,23,15,0,1,98
"1",9,23,15,0,0,47
"1",9,23,15,0,1,98
"2",9,23,15,20,0,93
"3",9,23,15,20,0,150
"3",9,23,15,20,1,120
"1",9,23,15,20,0,66
"1",9,23,15,20,1,113
"2",9,23,15,40,0,82
"3",9,23,15,40,0,182
"3",9,23,15,40,1,107
"1",9,23,15,40,0,78
"1",9,23,15,40,1,114
"2",9,23,16,0,0,77
"3",9,23,16,0,0,155
"3",9,23,16,0,1,102
"1",9,23,16,0,0,76
"1",9,23,16,0,1,110
"2",9,23,16,20,0,100
"3",9,23,16,20,0,137
"3",9,23,16,20,1,119
"1",9,23,16,20,0,86
"1",9,23,16,20,1,112
"2",9,23,16,40,0,110
"3",9,23,16,40,0,146
"3",9,23,16,40,1,137
"1",9,23,16,40,0,44
"1",9,23,16,40,1,113
"2",9,23,17,0,0,95
"3",9,23,17,0,0,130
"3",9,23,17,0,1,86
"1",9,23,17,0,0,45
"1",9,23,17,0,1,113
"2",9,23,17,20,0,92
"3",9,23,17,20,0,108
"3",9,23,17,20,1,110
"1",9,23,17,20,0,38
"1",9,23,17,20,1,105
"2",9,23,17,40,0,95
"3",9,23,17,40,0,137
"3",9,23,17,40,1,121
"1",9,23,17,40,0,46
"1",9,23,17,40,1,141
"2",9,23,18,0,0,80
"3",9,23,18,0,0,98
"3",9,23,18,0,1,100
"1",9,23,18,0,0,40
"1",9,23,18,0,1,93
"2",9,23,18,20,0,71
"3",9,23,18,20,0,129
"3",9,23,18,20,1,95
"1",9,23,18,20,0,45
"1",9,23,18,20,1,96
"2",9,23,18,40,0,80
"3",9,23,18,40,0,80
"3",9,23,18,40,1,96
"1",9,23,18,40,0,32
"1",9,23,18,40,1,108
"2",9,23,19,0,0,63
"3",9,23,19,0,0,63
"3",9,23,19,0,1,58
"1",9,23,19,0,0,29
"1",9,23,19,0,1,53
"2",9,23,19,20,0,57
"3",9,23,19,20,0,70
"3",9,23,19,20,1,86
"1",9,23,19,20,0,23
"1",9,23,19,20,1,61
"2",9,23,19,40,0,62
"3",9,23,19,40,0,50
"3",9,23,19,40,1,55
"1",9,23,19,40,0,32
"1",9,23,19,40,1,56
"2",9,23,20,0,0,40
"3",9,23,20,0,0,54
"3",9,23,20,0,1,58
"1",9,23,20,0,0,27
"1",9,23,20,0,1,34
"2",9,23,20,20,0,31
"3",9,23,20,20,0,42
"3",9,23,20,20,1,49
"1",9,23,20,20,0,25
"1",9,23,20,20,1,36
"2",9,23,20,40,0,40
"3",9,23,20,40,0,49
"3",9,23,20,40,1,43
"1",9,23,20,40,0,28
"1",9,23,20,40,1,47
"2",9,23,21,0,0,25
"3",9,23,21,0,0,45
"3",9,23,21,0,1,46
"1",9,23,21,0,0,15
"1",9,23,21,0,1,36
"2",9,23,21,20,0,25
"3",9,23,21,20,0,45
"3",9,23,21,20,1,35
"1",9,23,21,20,0,25
"1",9,23,21,20,1,28
"2",9,23,21,40,0,27
"3",9,23,21,40,0,45
"3",9,23,21,40,1,27
"1",9,23,21,40,0,21
"1",9,23,21,40,1,46
"2",9,23,22,0,0,19
"3",9,23,22,0,0,30
"3",9,23,22,0,1,29
"1",9,23,22,0,0,21
"1",9,23,22,0,1,20
"2",9,23,22,20,0,30
"3",9,23,22,20,0,28
"3",9,23,22,20,1,17
"1",9,23,22,20,0,9
"1",9,23,22,20,1,31
"2",9,23,22,40,0,30
"3",9,23,22,40,0,19
"3",9,23,22,40,1,34
"1",9,23,22,40,0,12
"1",9,23,22,40,1,17
"2",9,23,23,0,0,11
"3",9,23,23,0,0,15
"3",9,23,23,0,1,12
"1",9,23,23,0,0,4
"1",9,23,23,0,1,12
"2",9,23,23,20,0,11
"3",9,23,23,20,0,16
"3",9,23,23,20,1,9
"1",9,23,23,20,0,1
"1",9,23,23,20,1,15
"2",9,23,23,40,0,9
"3",9,23,23,40,0,13
"3",9,23,23,40,1,11
"1",9,23,23,40,0,6
"1",9,23,23,40,1,20
"2",9,24,0,0,0,2
"3",9,24,0,0,0,14
"3",9,24,0,0,1,170
"1",9,24,0,0,0,9
"1",9,24,0,0,1,117
"2",9,24,0,20,0,1
"3",9,24,0,20,0,14
"3",9,24,0,20,1,106
"1",9,24,0,20,0,12
"1",9,24,0,20,1,118
"2",9,24,0,40,0,3
"3",9,24,0,40,0,24
"3",9,24,0,40,1,92
"1",9,24,0,40,0,6
"1",9,24,0,40,1,61
"2",9,24,1,0,0,1
"3",9,24,1,0,0,19
"3",9,24,1,0,1,6
"1",9,24,1,0,0,14
"1",9,24,1,0,1,10
"3",9,24,1,20,0,20
"3",9,24,1,20,1,7
"1",9,24,1,20,0,6
"1",9,24,1,20,1,4
"2",9,24,1,40,0,2
"3",9,24,1,40,0,12
"3",9,24,1,40,1,13
"1",9,24,1,40,0,10
"1",9,24,1,40,1,8
"3",9,24,2,0,0,16
"3",9,24,2,0,1,8
"1",9,24,2,0,0,10
"1",9,24,2,0,1,9
"3",9,24,2,20,0,16
"3",9,24,2,20,1,1
"1",9,24,2,20,0,4
"1",9,24,2,20,1,8
"3",9,24,2,40,0,14
"3",9,24,2,40,1,10
"1",9,24,2,40,0,8
"1",9,24,2,40,1,10
"3",9,24,3,0,0,11
"3",9,24,3,0,1,7
"1",9,24,3,0,0,11
"1",9,24,3,0,1,6
"3",9,24,3,20,0,11
"3",9,24,3,20,1,4
"1",9,24,3,20,0,10
"1",9,24,3,20,1,23
"3",9,24,3,40,0,16
"3",9,24,3,40,1,8
"1",9,24,3,40,0,14
"1",9,24,3,40,1,15
"3",9,24,4,0,0,12
"3",9,24,4,0,1,6
"1",9,24,4,0,0,6
"1",9,24,4,0,1,16
"3",9,24,4,20,0,14
"3",9,24,4,20,1,2
"1",9,24,4,20,0,11
"1",9,24,4,20,1,16
"2",9,24,4,40,0,1
"3",9,24,4,40,0,13
"3",9,24,4,40,1,7
"1",9,24,4,40,0,20
"1",9,24,4,40,1,25
"2",9,24,5,0,0,14
"3",9,24,5,0,0,8
"3",9,24,5,0,1,8
"1",9,24,5,0,0,4
"1",9,24,5,0,1,29
"2",9,24,5,20,0,17
"3",9,24,5,20,0,12
"3",9,24,5,20,1,12
"1",9,24,5,20,0,5
"1",9,24,5,20,1,38
"2",9,24,5,40,0,16
"3",9,24,5,40,0,34
"3",9,24,5,40,1,14
"1",9,24,5,40,0,9
"1",9,24,5,40,1,30
"2",9,24,6,0,0,30
"3",9,24,6,0,0,35
"3",9,24,6,0,1,17
"1",9,24,6,0,0,8
"1",9,24,6,0,1,37
"2",9,24,6,20,0,31
"3",9,24,6,20,0,52
"3",9,24,6,20,1,44
"1",9,24,6,20,0,19
"1",9,24,6,20,1,58
"2",9,24,6,40,0,45
"3",9,24,6,40,0,75
"3",9,24,6,40,1,48
"1",9,24,6,40,0,24
"1",9,24,6,40,1,63
"2",9,24,7,0,0,46
"3",9,24,7,0,0,83
"3",9,24,7,0,1,73
"1",9,24,7,0,0,28
"1",9,24,7,0,1,74
"2",9,24,7,20,0,64
"3",9,24,7,20,0,88
"3",9,24,7,20,1,71
"1",9,24,7,20,0,33
"1",9,24,7,20,1,74
"2",9,24,7,40,0,82
"3",9,24,7,40,0,104
"3",9,24,7,40,1,95
"1",9,24,7,40,0,35
"1",9,24,7,40,1,106
"2",9,24,8,0,0,74
"3",9,24,8,0,0,114
"3",9,24,8,0,1,122
"1",9,24,8,0,0,43
"1",9,24,8,0,1,95
"2",9,24,8,20,0,86
