tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,vehicle_model[0]_2h_ago,vehicle_model[1]_2h_ago,vehicle_model[2]_2h_ago,vehicle_model[3]_2h_ago,vehicle_model[4]_2h_ago,vehicle_model[5]_2h_ago,vehicle_model[6]_2h_ago,vehicle_model[7]_2h_ago,has_etc[0]_2h_ago,has_etc[1]_2h_ago,working_day_2h_ago,total_volume_2h_ago,vehicle_model[0]_1d2h_ago,vehicle_model[1]_1d2h_ago,vehicle_model[2]_1d2h_ago,vehicle_model[3]_1d2h_ago,vehicle_model[4]_1d2h_ago,vehicle_model[5]_1d2h_ago,vehicle_model[6]_1d2h_ago,vehicle_model[7]_1d2h_ago,has_etc[0]_1d2h_ago,has_etc[1]_1d2h_ago,working_day_1d2h_ago,total_volume_1d2h_ago,total_volume
3.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",0.0,141.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,2535,162,54,63,3,21,0,9,8,0,0,0,0,0,16,1,1,17,0,7,7,0,0,0,0,0,13,1,1,14,141
3.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",1.0,97.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,2535,162,54,63,3,21,0,9,2,1,0,0,0,0,12,0,1,12,0,5,2,0,0,0,0,0,7,0,1,7,97
2.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",0.0,86.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,384,42,14,18,1,6,0,11,6,0,1,0,0,0,15,3,1,18,0,8,4,0,0,0,0,0,12,0,1,12,86
1.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0.0,31.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2371,150,50,63,2,21,0,8,2,0,0,0,0,0,8,2,1,10,0,12,1,0,0,0,0,0,11,2,1,13,31
1.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",1.0,139.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2371,150,50,63,2,21,0,21,3,3,0,8,0,0,31,4,1,35,0,24,4,3,0,3,0,0,31,3,1,34,139
3.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0.0,136.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2535,162,54,63,3,21,0,13,7,0,0,0,0,0,19,1,1,20,0,18,9,0,0,0,0,0,24,3,1,27,136
3.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",1.0,122.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2535,162,54,63,3,21,0,12,4,0,0,2,0,0,15,3,1,18,0,10,1,2,0,0,0,0,10,3,1,13,122
2.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0.0,93.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,384,42,14,18,1,6,0,13,8,0,0,0,0,0,17,4,1,21,0,14,7,0,0,0,0,0,16,5,1,21,93
1.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0.0,53.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2371,150,50,63,2,21,0,11,2,0,0,0,0,0,9,4,1,13,0,7,0,1,0,0,0,0,6,2,1,8,53
1.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",1.0,132.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2371,150,50,63,2,21,0,34,6,4,0,2,0,1,43,4,1,47,0,27,6,3,1,0,2,0,33,6,1,39,132
2.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0.0,112.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,384,42,14,18,1,6,0,29,4,0,0,0,0,0,30,3,1,33,0,22,8,0,0,0,0,0,25,5,1,30,112
3.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0.0,145.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2535,162,54,63,3,21,0,20,10,1,0,0,0,0,24,7,1,31,0,26,13,0,0,0,0,0,33,6,1,39,145
3.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",1.0,154.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2535,162,54,63,3,21,0,18,3,3,0,0,0,0,22,2,1,24,0,18,7,2,0,1,0,2,25,5,1,30,154
2.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0.0,111.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,384,42,14,18,1,6,0,26,5,0,0,0,0,0,24,7,1,31,0,26,10,0,0,0,0,0,32,4,1,36,111
1.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0.0,50.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2371,150,50,63,2,21,0,15,5,0,0,0,0,0,16,4,1,20,0,12,1,0,0,0,0,0,8,5,1,13,50
1.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",1.0,151.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2371,150,50,63,2,21,0,40,14,2,1,2,0,0,56,3,1,59,0,44,9,1,0,3,0,0,49,8,1,57,151
3.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0.0,173.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2535,162,54,63,3,21,1,30,12,0,0,0,0,0,33,10,1,43,1,40,15,0,2,0,0,0,41,17,1,58,173
3.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",1.0,209.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2535,162,54,63,3,21,0,31,6,4,0,1,0,1,36,7,1,43,0,25,6,1,3,2,0,1,29,9,1,38,209
1.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0.0,45.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2371,150,50,63,2,21,0,24,2,2,1,0,0,0,21,8,1,29,0,28,2,1,1,0,0,0,23,9,1,32,45
1.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",1.0,131.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2371,150,50,63,2,21,0,52,8,4,3,2,0,0,60,9,1,69,0,52,14,0,0,3,0,3,61,11,1,72,131
3.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0.0,154.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2535,162,54,63,3,21,0,59,19,1,1,0,0,0,59,21,1,80,0,60,8,1,2,0,0,0,46,25,1,71,154
3.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",1.0,210.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2535,162,54,63,3,21,0,58,2,2,0,4,0,0,57,9,1,66,0,58,5,2,0,0,0,0,49,16,1,65,210
2.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0.0,112.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,384,42,14,18,1,6,0,48,6,0,0,0,0,0,41,13,1,54,0,28,9,0,0,0,0,0,27,10,1,37,112
1.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0.0,51.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2371,150,50,63,2,21,0,34,3,0,1,0,0,0,24,14,1,38,0,34,3,1,1,0,0,0,29,10,1,39,51
1.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",1.0,150.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2371,150,50,63,2,21,0,70,12,3,3,0,0,0,65,23,1,88,0,53,13,1,0,3,0,0,56,14,1,70,150
2.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0.0,105.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,384,42,14,18,1,6,0,71,7,0,1,0,0,0,51,28,1,79,0,80,3,0,1,0,0,0,50,34,1,84,105
3.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0.0,144.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2535,162,54,63,3,21,0,89,18,1,5,0,0,0,68,45,1,113,0,101,20,2,4,0,0,0,80,47,1,127,144
3.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",1.0,191.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2535,162,54,63,3,21,0,72,8,1,0,2,0,0,64,19,1,83,0,59,4,1,2,1,0,0,52,15,1,67,191
1.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0.0,68.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2371,150,50,63,2,21,0,28,2,0,0,0,0,0,23,7,1,30,0,30,1,0,0,0,0,0,20,11,1,31,68
1.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",1.0,142.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2371,150,50,63,2,21,0,112,5,5,1,2,0,1,94,32,1,126,0,70,6,3,2,2,0,0,64,19,1,83,142
3.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0.0,142.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2535,162,54,63,3,21,0,120,18,1,2,0,0,0,93,48,1,141,0,112,8,1,2,0,0,0,80,43,1,123,142
3.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",1.0,222.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2535,162,54,63,3,21,0,88,3,0,4,2,0,0,70,27,1,97,0,65,1,1,1,2,0,1,50,21,1,71,222
2.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0.0,99.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,384,42,14,18,1,6,0,78,7,1,0,0,0,0,52,34,1,86,0,73,7,0,0,0,0,0,44,36,1,80,99
2.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0.0,87.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,384,42,14,18,1,6,0,81,12,0,0,0,0,0,57,36,1,93,0,93,4,0,0,0,0,0,61,36,1,97,87
3.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0.0,144.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2535,162,54,63,3,21,0,121,12,1,2,0,0,0,85,51,1,136,0,139,12,0,2,0,0,0,96,57,1,153,144
3.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",1.0,174.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2535,162,54,63,3,21,0,115,5,1,0,1,0,0,94,28,1,122,0,97,3,2,0,1,0,0,70,33,1,103,174
1.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0.0,59.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2371,150,50,63,2,21,0,30,1,0,0,0,0,0,22,9,1,31,0,40,2,1,0,0,0,0,27,16,1,43,59
1.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",1.0,173.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2371,150,50,63,2,21,0,130,4,3,2,0,0,0,99,40,1,139,0,106,5,3,2,2,0,0,83,35,1,118,173
1.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0.0,56.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2371,150,50,63,2,21,0,46,7,0,0,0,0,0,32,21,1,53,0,42,3,1,0,0,0,0,29,17,1,46,56
1.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",1.0,96.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2371,150,50,63,2,21,0,115,11,3,1,2,0,0,95,37,1,132,0,111,7,1,4,0,0,0,91,32,1,123,96
2.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0.0,85.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,384,42,14,18,1,6,0,103,9,0,0,0,0,0,79,33,1,112,0,124,5,0,0,0,0,0,86,43,1,129,85
3.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0.0,123.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2535,162,54,63,3,21,0,127,17,0,1,0,0,0,102,43,1,145,0,143,17,0,1,0,0,0,104,57,1,161,123
3.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",1.0,81.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2535,162,54,63,3,21,0,147,5,1,0,1,0,0,111,43,1,154,0,112,4,2,0,0,0,0,70,48,1,118,81
1.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0.0,60.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2371,150,50,63,2,21,0,42,6,2,0,0,0,0,29,21,1,50,0,49,4,2,1,0,0,0,39,17,1,56,60
1.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",1.0,92.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2371,150,50,63,2,21,0,142,5,2,2,0,0,0,119,32,1,151,0,106,5,2,4,2,0,0,94,25,1,119,92
2.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0.0,76.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,384,42,14,18,1,6,0,104,6,1,0,0,0,0,72,39,1,111,0,111,8,1,2,0,0,0,81,41,1,122,76
3.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0.0,137.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2535,162,54,63,3,21,0,156,16,1,0,0,0,0,125,48,1,173,0,146,21,0,0,0,0,0,125,42,1,167,137
3.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",1.0,97.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2535,162,54,63,3,21,0,197,8,1,0,1,0,2,148,61,1,209,0,147,4,4,13,0,0,0,111,57,1,168,97
2.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0.0,80.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,384,42,14,18,1,6,0,104,8,0,0,0,0,0,79,33,1,112,0,91,7,0,0,0,0,0,68,30,1,98,80
1.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0.0,63.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2371,150,50,63,2,21,0,42,1,2,0,0,0,0,30,15,1,45,9,30,1,1,0,0,0,0,32,9,1,41,63
1.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",1.0,92.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2371,150,50,63,2,21,0,117,8,2,0,2,0,2,108,23,1,131,0,99,10,0,5,2,0,0,90,26,1,116,92
3.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0.0,114.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2535,162,54,63,3,21,0,133,19,1,1,0,0,0,105,49,1,154,0,115,19,2,2,0,0,0,94,44,1,138,114
3.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",1.0,77.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2535,162,54,63,3,21,0,198,7,2,1,2,0,0,136,74,1,210,0,144,8,2,1,5,0,1,97,64,1,161,77
1.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0.0,57.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2371,150,50,63,2,21,0,44,3,0,4,0,0,0,38,13,1,51,0,44,6,0,0,0,0,0,32,18,1,50,57
1.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",1.0,90.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2371,150,50,63,2,21,0,131,7,2,6,3,0,1,121,29,1,150,0,114,3,2,0,0,0,1,86,34,1,120,90
3.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0.0,120.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2535,162,54,63,3,21,0,127,16,0,1,0,0,0,99,45,1,144,0,143,29,1,1,0,0,0,134,40,1,174,120
3.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",1.0,79.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2535,162,54,63,3,21,0,181,5,3,0,1,0,1,139,52,1,191,0,130,10,3,1,1,0,0,101,44,1,145,79
2.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0.0,63.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,384,42,14,18,1,6,0,95,8,1,1,0,0,0,79,26,1,105,0,83,5,1,0,0,0,0,74,15,1,89,63
1.0,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",0.0,64.0,2016-09-20 11:20:00,2016-09-20,11:20:00,2,0,1,0,0,0,0,0,0,9,20,11,20,34,2371,150,50,63,2,21,0,65,3,0,0,0,0,0,47,21,1,68,0,41,7,0,1,0,0,0,39,10,1,49,64
1.0,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",1.0,98.0,2016-09-20 11:20:00,2016-09-20,11:20:00,2,0,1,0,0,0,0,0,0,9,20,11,20,34,2371,150,50,63,2,21,0,126,5,3,3,5,0,0,114,28,1,142,0,135,10,1,4,1,0,0,117,34,1,151,98
3.0,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",0.0,102.0,2016-09-20 11:20:00,2016-09-20,11:20:00,2,0,1,0,0,0,0,0,0,9,20,11,20,34,2535,162,54,63,3,21,0,113,28,0,1,0,0,0,115,27,1,142,0,125,19,0,0,0,0,0,121,23,1,144,102
3.0,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",1.0,82.0,2016-09-20 11:20:00,2016-09-20,11:20:00,2,0,1,0,0,0,0,0,0,9,20,11,20,34,2535,162,54,63,3,21,0,204,8,5,1,4,0,0,165,57,1,222,0,118,0,6,0,1,0,0,96,29,1,125,82
2.0,"[2016-09-20 11:20:00,2016-09-20 11:40:00)",0.0,46.0,2016-09-20 11:20:00,2016-09-20,11:20:00,2,0,1,0,0,0,0,0,0,9,20,11,20,34,384,42,14,18,1,6,0,85,13,0,0,0,0,1,74,25,1,99,0,74,4,0,0,0,0,0,60,18,1,78,46
1.0,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",0.0,50.0,2016-09-20 11:40:00,2016-09-20,11:40:00,2,0,1,0,0,0,0,0,0,9,20,11,40,35,2371,150,50,63,2,21,0,56,2,0,1,0,0,0,45,14,1,59,0,42,2,0,0,0,0,0,41,3,1,44,50
1.0,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",1.0,87.0,2016-09-20 11:40:00,2016-09-20,11:40:00,2,0,1,0,0,0,0,0,0,9,20,11,40,35,2371,150,50,63,2,21,0,150,13,3,6,1,0,0,136,37,1,173,0,112,12,2,0,3,0,2,104,27,1,131,87
3.0,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",0.0,111.0,2016-09-20 11:40:00,2016-09-20,11:40:00,2,0,1,0,0,0,0,0,0,9,20,11,40,35,2535,162,54,63,3,21,0,112,31,0,1,0,0,0,109,35,1,144,0,123,23,1,1,0,0,0,120,28,1,148,111
3.0,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",1.0,83.0,2016-09-20 11:40:00,2016-09-20,11:40:00,2,0,1,0,0,0,0,0,0,9,20,11,40,35,2535,162,54,63,3,21,0,167,3,2,0,1,0,1,128,46,1,174,0,106,5,3,0,1,0,1,91,25,1,116,83
2.0,"[2016-09-20 11:40:00,2016-09-20 12:00:00)",0.0,55.0,2016-09-20 11:40:00,2016-09-20,11:40:00,2,0,1,0,0,0,0,0,0,9,20,11,40,35,384,42,14,18,1,6,0,74,12,1,0,0,0,0,63,24,1,87,0,57,2,0,0,0,0,0,47,12,1,59,55
2.0,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",0.0,73.0,2016-09-20 12:00:00,2016-09-20,12:00:00,2,0,1,0,0,0,0,0,0,9,20,12,0,36,384,42,14,18,1,6,0,71,14,0,0,0,0,0,65,20,1,85,0,69,2,0,0,0,0,0,53,18,1,71,73
3.0,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",0.0,101.0,2016-09-20 12:00:00,2016-09-20,12:00:00,2,0,1,0,0,0,0,0,0,9,20,12,0,36,2535,162,54,63,3,21,0,100,21,1,1,0,0,0,98,25,1,123,0,80,22,1,1,0,0,0,80,24,1,104,101
3.0,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",1.0,109.0,2016-09-20 12:00:00,2016-09-20,12:00:00,2,0,1,0,0,0,0,0,0,9,20,12,0,36,2535,162,54,63,3,21,0,77,3,0,0,1,0,0,63,18,1,81,0,100,8,4,3,2,0,0,91,26,1,117,109
1.0,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",0.0,53.0,2016-09-20 12:00:00,2016-09-20,12:00:00,2,0,1,0,0,0,0,0,0,9,20,12,0,36,2371,150,50,63,2,21,0,53,3,0,0,0,0,0,46,10,1,56,0,38,6,0,0,0,0,0,37,7,1,44,53
1.0,"[2016-09-20 12:00:00,2016-09-20 12:20:00)",1.0,86.0,2016-09-20 12:00:00,2016-09-20,12:00:00,2,0,1,0,0,0,0,0,0,9,20,12,0,36,2371,150,50,63,2,21,0,77,12,0,5,2,0,0,73,23,1,96,0,80,15,3,1,2,0,0,86,15,1,101,86
1.0,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",0.0,62.0,2016-09-20 12:20:00,2016-09-20,12:20:00,2,0,1,0,0,0,0,0,0,9,20,12,20,37,2371,150,50,63,2,21,0,54,6,0,0,0,0,0,46,14,1,60,0,43,1,0,0,0,0,0,38,6,1,44,62
1.0,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",1.0,82.0,2016-09-20 12:20:00,2016-09-20,12:20:00,2,0,1,0,0,0,0,0,0,9,20,12,20,37,2371,150,50,63,2,21,0,77,11,1,2,1,0,0,74,18,1,92,0,90,9,4,1,1,0,0,85,20,1,105,82
3.0,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",0.0,122.0,2016-09-20 12:20:00,2016-09-20,12:20:00,2,0,1,0,0,0,0,0,0,9,20,12,20,37,2535,162,54,63,3,21,0,113,23,0,1,0,0,0,113,24,1,137,0,85,25,0,1,0,0,0,89,22,1,111,122
3.0,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",1.0,78.0,2016-09-20 12:20:00,2016-09-20,12:20:00,2,0,1,0,0,0,0,0,0,9,20,12,20,37,2535,162,54,63,3,21,0,91,1,2,0,1,0,2,69,28,1,97,0,77,3,2,0,5,0,0,70,17,1,87,78
2.0,"[2016-09-20 12:20:00,2016-09-20 12:40:00)",0.0,88.0,2016-09-20 12:20:00,2016-09-20,12:20:00,2,0,1,0,0,0,0,0,0,9,20,12,20,37,384,42,14,18,1,6,0,67,8,0,0,0,0,1,60,16,1,76,0,63,25,0,0,0,0,0,77,11,1,88,88
3.0,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",0.0,133.0,2016-09-20 12:40:00,2016-09-20,12:40:00,2,0,1,0,0,0,0,0,0,9,20,12,40,38,2535,162,54,63,3,21,0,92,22,0,0,0,0,0,88,26,1,114,1,86,34,1,0,0,0,0,103,19,1,122,133
3.0,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",1.0,92.0,2016-09-20 12:40:00,2016-09-20,12:40:00,2,0,1,0,0,0,0,0,0,9,20,12,40,38,2535,162,54,63,3,21,0,66,4,3,0,4,0,0,60,17,1,77,0,74,6,4,0,1,0,0,66,19,1,85,92
2.0,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",0.0,80.0,2016-09-20 12:40:00,2016-09-20,12:40:00,2,0,1,0,0,0,0,0,0,9,20,12,40,38,384,42,14,18,1,6,0,74,6,0,0,0,0,0,60,20,1,80,0,52,12,0,0,0,0,1,51,14,1,65,80
1.0,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",0.0,75.0,2016-09-20 12:40:00,2016-09-20,12:40:00,2,0,1,0,0,0,0,0,0,9,20,12,40,38,2371,150,50,63,2,21,0,59,4,0,0,0,0,0,51,12,1,63,0,41,2,0,1,0,0,0,34,10,1,44,75
1.0,"[2016-09-20 12:40:00,2016-09-20 13:00:00)",1.0,70.0,2016-09-20 12:40:00,2016-09-20,12:40:00,2,0,1,0,0,0,0,0,0,9,20,12,40,38,2371,150,50,63,2,21,0,81,4,3,1,2,0,1,74,18,1,92,0,87,11,1,0,2,0,1,82,20,1,102,70
1.0,"[2016-09-20 13:00:00,2016-09-20 13:20:00)",0.0,98.0,2016-09-20 13:00:00,2016-09-20,13:00:00,2,0,1,0,0,0,0,0,0,9,20,13,0,39,2371,150,50,63,2,21,0,53,2,0,2,0,0,0,41,16,1,57,0,32,6,1,0,0,0,0,30,9,1,39,98
1.0,"[2016-09-20 13:00:00,2016-09-20 13:20:00)",1.0,99.0,2016-09-20 13:00:00,2016-09-20,13:00:00,2,0,1,0,0,0,0,0,0,9,20,13,0,39,2371,150,50,63,2,21,0,74,9,3,3,1,0,0,67,23,1,90,0,70,9,2,3,2,0,0,62,24,1,86,99
