tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum,vehicle_model[0]_2h_ago,vehicle_model[1]_2h_ago,vehicle_model[2]_2h_ago,vehicle_model[3]_2h_ago,vehicle_model[4]_2h_ago,vehicle_model[5]_2h_ago,vehicle_model[6]_2h_ago,vehicle_model[7]_2h_ago,has_etc[0]_2h_ago,has_etc[1]_2h_ago,working_day_2h_ago,total_volume_2h_ago,vehicle_model[0]_1d2h_ago,vehicle_model[1]_1d2h_ago,vehicle_model[2]_1d2h_ago,vehicle_model[3]_1d2h_ago,vehicle_model[4]_1d2h_ago,vehicle_model[5]_1d2h_ago,vehicle_model[6]_1d2h_ago,vehicle_model[7]_1d2h_ago,has_etc[0]_1d2h_ago,has_etc[1]_1d2h_ago,working_day_1d2h_ago,total_volume_1d2h_ago,total_volume,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
1.0,"[2016-09-20 06:20:00,2016-09-20 06:40:00)",0.0,20.0,2016-09-20 06:20:00,2016-09-20,06:20:00,2,0,1,0,0,0,0,0,0,9,20,6,20,19,2371,150,50,63,2,21,0,3,3,0,0,2,0,0,7,1,1,8,0,9,2,1,0,1,0,0,13,0,1,13,20,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
1.0,"[2016-09-20 06:20:00,2016-09-20 06:40:00)",1.0,59.0,2016-09-20 06:20:00,2016-09-20,06:20:00,2,0,1,0,0,0,0,0,0,9,20,6,20,19,2371,150,50,63,2,21,0,14,2,0,0,1,0,0,14,3,1,17,0,13,0,1,2,1,0,0,15,2,1,17,59,1012.2,1017.2,7.0,4.6,26.9,43.0,0.0
1.0,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",0.0,29.0,2016-09-20 06:40:00,2016-09-20,06:40:00,2,0,1,0,0,0,0,0,0,9,20,6,40,20,2371,150,50,63,2,21,0,6,5,2,1,1,0,0,14,1,1,15,0,8,2,1,0,1,0,0,12,0,1,12,29,1012.145,1017.145,14.513,4.978,26.976,41.81800000000001,0.0
1.0,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",1.0,69.0,2016-09-20 06:40:00,2016-09-20,06:40:00,2,0,1,0,0,0,0,0,0,9,20,6,40,20,2371,150,50,63,2,21,0,17,1,1,0,1,0,0,17,3,1,20,0,17,3,2,0,1,0,0,23,0,1,23,69,1012.145,1017.145,14.513,4.978,26.976,41.81800000000001,0.0
3.0,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",0.0,80.0,2016-09-20 06:40:00,2016-09-20,06:40:00,2,0,1,0,0,0,0,0,0,9,20,6,40,20,2535,162,54,63,3,21,0,7,2,1,0,1,0,0,9,2,1,11,0,9,0,0,0,1,0,0,9,1,1,10,80,1012.145,1017.145,14.513,4.978,26.976,41.81800000000001,0.0
3.0,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",1.0,66.0,2016-09-20 06:40:00,2016-09-20,06:40:00,2,0,1,0,0,0,0,0,0,9,20,6,40,20,2535,162,54,63,3,21,0,4,0,0,0,0,0,0,4,0,1,4,0,0,0,1,1,1,0,0,3,0,1,3,66,1012.145,1017.145,14.513,4.978,26.976,41.81800000000001,0.0
2.0,"[2016-09-20 06:40:00,2016-09-20 07:00:00)",0.0,54.0,2016-09-20 06:40:00,2016-09-20,06:40:00,2,0,1,0,0,0,0,0,0,9,20,6,40,20,384,42,14,18,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54,1012.145,1017.145,14.513,4.978,26.976,41.81800000000001,0.0
1.0,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",0.0,38.0,2016-09-20 07:00:00,2016-09-20,07:00:00,2,0,1,0,0,0,0,0,0,9,20,7,0,21,2371,150,50,63,2,21,0,3,5,1,0,0,0,0,8,1,1,9,0,0,2,0,0,0,0,0,2,0,1,2,38,1012.132,1017.132,22.553,5.235,26.941,40.987,0.0
1.0,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",1.0,88.0,2016-09-20 07:00:00,2016-09-20,07:00:00,2,0,1,0,0,0,0,0,0,9,20,7,0,21,2371,150,50,63,2,21,0,20,3,1,0,3,0,0,27,0,1,27,0,24,2,0,0,2,0,0,25,3,1,28,88,1012.132,1017.132,22.553,5.235,26.941,40.987,0.0
3.0,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",0.0,113.0,2016-09-20 07:00:00,2016-09-20,07:00:00,2,0,1,0,0,0,0,0,0,9,20,7,0,21,2535,162,54,63,3,21,0,8,4,0,0,0,0,0,10,2,1,12,0,4,5,0,0,0,0,0,7,2,1,9,113,1012.132,1017.132,22.553,5.235,26.941,40.987,0.0
3.0,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",1.0,83.0,2016-09-20 07:00:00,2016-09-20,07:00:00,2,0,1,0,0,0,0,0,0,9,20,7,0,21,2535,162,54,63,3,21,0,5,2,2,0,3,0,0,9,3,1,12,0,4,3,1,0,3,0,0,10,1,1,11,83,1012.132,1017.132,22.553,5.235,26.941,40.987,0.0
2.0,"[2016-09-20 07:00:00,2016-09-20 07:20:00)",0.0,79.0,2016-09-20 07:00:00,2016-09-20,07:00:00,2,0,1,0,0,0,0,0,0,9,20,7,0,21,384,42,14,18,1,6,0,4,1,0,0,0,0,0,5,0,1,5,0,9,5,0,0,0,0,0,13,1,1,14,79,1012.132,1017.132,22.553,5.235,26.941,40.987,0.0
1.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",0.0,30.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,2371,150,50,63,2,21,0,3,1,0,0,0,0,0,4,0,1,4,0,6,2,0,0,0,0,0,6,2,1,8,30,1012.161,1017.161,28.3,5.354,26.8,40.514,0.0
1.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",1.0,126.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,2371,150,50,63,2,21,0,25,7,2,0,2,0,1,36,1,1,37,0,18,4,0,0,2,0,0,23,1,1,24,126,1012.161,1017.161,28.3,5.354,26.8,40.514,0.0
3.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",0.0,141.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,2535,162,54,63,3,21,0,9,8,0,0,0,0,0,16,1,1,17,0,7,7,0,0,0,0,0,13,1,1,14,141,1012.161,1017.161,28.3,5.354,26.8,40.514,0.0
3.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",1.0,97.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,2535,162,54,63,3,21,0,9,2,1,0,0,0,0,12,0,1,12,0,5,2,0,0,0,0,0,7,0,1,7,97,1012.161,1017.161,28.3,5.354,26.8,40.514,0.0
2.0,"[2016-09-20 07:20:00,2016-09-20 07:40:00)",0.0,86.0,2016-09-20 07:20:00,2016-09-20,07:20:00,2,0,1,0,0,0,0,0,0,9,20,7,20,22,384,42,14,18,1,6,0,11,6,0,1,0,0,0,15,3,1,18,0,8,4,0,0,0,0,0,12,0,1,12,86,1012.161,1017.161,28.3,5.354,26.8,40.514,0.0
1.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0.0,31.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2371,150,50,63,2,21,0,8,2,0,0,0,0,0,8,2,1,10,0,12,1,0,0,0,0,0,11,2,1,13,31,1012.227,1017.227,30.097,5.3279999999999985,26.562,40.395,0.0
1.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",1.0,139.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2371,150,50,63,2,21,0,21,3,3,0,8,0,0,31,4,1,35,0,24,4,3,0,3,0,0,31,3,1,34,139,1012.227,1017.227,30.097,5.3279999999999985,26.562,40.395,0.0
3.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0.0,136.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2535,162,54,63,3,21,0,13,7,0,0,0,0,0,19,1,1,20,0,18,9,0,0,0,0,0,24,3,1,27,136,1012.227,1017.227,30.097,5.3279999999999985,26.562,40.395,0.0
3.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",1.0,122.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,2535,162,54,63,3,21,0,12,4,0,0,2,0,0,15,3,1,18,0,10,1,2,0,0,0,0,10,3,1,13,122,1012.227,1017.227,30.097,5.3279999999999985,26.562,40.395,0.0
2.0,"[2016-09-20 07:40:00,2016-09-20 08:00:00)",0.0,93.0,2016-09-20 07:40:00,2016-09-20,07:40:00,2,0,1,0,0,0,0,0,0,9,20,7,40,23,384,42,14,18,1,6,0,13,8,0,0,0,0,0,17,4,1,21,0,14,7,0,0,0,0,0,16,5,1,21,93,1012.227,1017.227,30.097,5.3279999999999985,26.562,40.395,0.0
1.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0.0,53.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2371,150,50,63,2,21,0,11,2,0,0,0,0,0,9,4,1,13,0,7,0,1,0,0,0,0,6,2,1,8,53,1012.326,1017.326,27.396,5.165,26.24,40.619,0.0
1.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",1.0,132.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2371,150,50,63,2,21,0,34,6,4,0,2,0,1,43,4,1,47,0,27,6,3,1,0,2,0,33,6,1,39,132,1012.326,1017.326,27.396,5.165,26.24,40.619,0.0
2.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0.0,112.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,384,42,14,18,1,6,0,29,4,0,0,0,0,0,30,3,1,33,0,22,8,0,0,0,0,0,25,5,1,30,112,1012.326,1017.326,27.396,5.165,26.24,40.619,0.0
3.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",0.0,145.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2535,162,54,63,3,21,0,20,10,1,0,0,0,0,24,7,1,31,0,26,13,0,0,0,0,0,33,6,1,39,145,1012.326,1017.326,27.396,5.165,26.24,40.619,0.0
3.0,"[2016-09-20 08:00:00,2016-09-20 08:20:00)",1.0,154.0,2016-09-20 08:00:00,2016-09-20,08:00:00,2,0,1,0,0,0,0,0,0,9,20,8,0,24,2535,162,54,63,3,21,0,18,3,3,0,0,0,0,22,2,1,24,0,18,7,2,0,1,0,2,25,5,1,30,154,1012.326,1017.326,27.396,5.165,26.24,40.619,0.0
2.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0.0,111.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,384,42,14,18,1,6,0,26,5,0,0,0,0,0,24,7,1,31,0,26,10,0,0,0,0,0,32,4,1,36,111,1012.452,1017.452,20.624,4.881,25.847,41.163,0.0
1.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0.0,50.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2371,150,50,63,2,21,0,15,5,0,0,0,0,0,16,4,1,20,0,12,1,0,0,0,0,0,8,5,1,13,50,1012.452,1017.452,20.624,4.881,25.847,41.163,0.0
1.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",1.0,151.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2371,150,50,63,2,21,0,40,14,2,1,2,0,0,56,3,1,59,0,44,9,1,0,3,0,0,49,8,1,57,151,1012.452,1017.452,20.624,4.881,25.847,41.163,0.0
3.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",0.0,173.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2535,162,54,63,3,21,1,30,12,0,0,0,0,0,33,10,1,43,1,40,15,0,2,0,0,0,41,17,1,58,173,1012.452,1017.452,20.624,4.881,25.847,41.163,0.0
3.0,"[2016-09-20 08:20:00,2016-09-20 08:40:00)",1.0,209.0,2016-09-20 08:20:00,2016-09-20,08:20:00,2,0,1,0,0,0,0,0,0,9,20,8,20,25,2535,162,54,63,3,21,0,31,6,4,0,1,0,1,36,7,1,43,0,25,6,1,3,2,0,1,29,9,1,38,209,1012.452,1017.452,20.624,4.881,25.847,41.163,0.0
1.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0.0,45.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2371,150,50,63,2,21,0,24,2,2,1,0,0,0,21,8,1,29,0,28,2,1,1,0,0,0,23,9,1,32,45,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
1.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",1.0,131.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2371,150,50,63,2,21,0,52,8,4,3,2,0,0,60,9,1,69,0,52,14,0,0,3,0,3,61,11,1,72,131,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
3.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0.0,154.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2535,162,54,63,3,21,0,59,19,1,1,0,0,0,59,21,1,80,0,60,8,1,2,0,0,0,46,25,1,71,154,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
3.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",1.0,210.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,2535,162,54,63,3,21,0,58,2,2,0,4,0,0,57,9,1,66,0,58,5,2,0,0,0,0,49,16,1,65,210,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2.0,"[2016-09-20 08:40:00,2016-09-20 09:00:00)",0.0,112.0,2016-09-20 08:40:00,2016-09-20,08:40:00,2,0,1,0,0,0,0,0,0,9,20,8,40,26,384,42,14,18,1,6,0,48,6,0,0,0,0,0,41,13,1,54,0,28,9,0,0,0,0,0,27,10,1,37,112,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
1.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0.0,51.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2371,150,50,63,2,21,0,34,3,0,1,0,0,0,24,14,1,38,0,34,3,1,1,0,0,0,29,10,1,39,51,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
1.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",1.0,150.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2371,150,50,63,2,21,0,70,12,3,3,0,0,0,65,23,1,88,0,53,13,1,0,3,0,0,56,14,1,70,150,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0.0,105.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,384,42,14,18,1,6,0,71,7,0,1,0,0,0,51,28,1,79,0,80,3,0,1,0,0,0,50,34,1,84,105,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
3.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",0.0,144.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2535,162,54,63,3,21,0,89,18,1,5,0,0,0,68,45,1,113,0,101,20,2,4,0,0,0,80,47,1,127,144,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
3.0,"[2016-09-20 09:00:00,2016-09-20 09:20:00)",1.0,191.0,2016-09-20 09:00:00,2016-09-20,09:00:00,2,0,1,0,0,0,0,0,0,9,20,9,0,27,2535,162,54,63,3,21,0,72,8,1,0,2,0,0,64,19,1,83,0,59,4,1,2,1,0,0,52,15,1,67,191,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
1.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0.0,68.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2371,150,50,63,2,21,0,28,2,0,0,0,0,0,23,7,1,30,0,30,1,0,0,0,0,0,20,11,1,31,68,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
1.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",1.0,142.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2371,150,50,63,2,21,0,112,5,5,1,2,0,1,94,32,1,126,0,70,6,3,2,2,0,0,64,19,1,83,142,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
3.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0.0,142.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2535,162,54,63,3,21,0,120,18,1,2,0,0,0,93,48,1,141,0,112,8,1,2,0,0,0,80,43,1,123,142,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
3.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",1.0,222.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,2535,162,54,63,3,21,0,88,3,0,4,2,0,0,70,27,1,97,0,65,1,1,1,2,0,1,50,21,1,71,222,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2.0,"[2016-09-20 09:20:00,2016-09-20 09:40:00)",0.0,99.0,2016-09-20 09:20:00,2016-09-20,09:20:00,2,0,1,0,0,0,0,0,0,9,20,9,20,28,384,42,14,18,1,6,0,78,7,1,0,0,0,0,52,34,1,86,0,73,7,0,0,0,0,0,44,36,1,80,99,1012.6,1017.6,11.0,4.5,25.4,42.0,0.0
2.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0.0,87.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,384,42,14,18,1,6,0,81,12,0,0,0,0,0,57,36,1,93,0,93,4,0,0,0,0,0,61,36,1,97,87,1012.762,1017.762,0.303,4.053,24.916,43.097,0.0
3.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0.0,144.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2535,162,54,63,3,21,0,121,12,1,2,0,0,0,85,51,1,136,0,139,12,0,2,0,0,0,96,57,1,153,144,1012.762,1017.762,0.303,4.053,24.916,43.097,0.0
3.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",1.0,174.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2535,162,54,63,3,21,0,115,5,1,0,1,0,0,94,28,1,122,0,97,3,2,0,1,0,0,70,33,1,103,174,1012.762,1017.762,0.303,4.053,24.916,43.097,0.0
1.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",0.0,59.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2371,150,50,63,2,21,0,30,1,0,0,0,0,0,22,9,1,31,0,40,2,1,0,0,0,0,27,16,1,43,59,1012.762,1017.762,0.303,4.053,24.916,43.097,0.0
1.0,"[2016-09-20 09:40:00,2016-09-20 10:00:00)",1.0,173.0,2016-09-20 09:40:00,2016-09-20,09:40:00,2,0,1,0,0,0,0,0,0,9,20,9,40,29,2371,150,50,63,2,21,0,130,4,3,2,0,0,0,99,40,1,139,0,106,5,3,2,2,0,0,83,35,1,118,173,1012.762,1017.762,0.303,4.053,24.916,43.097,0.0
1.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0.0,56.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2371,150,50,63,2,21,0,46,7,0,0,0,0,0,32,21,1,53,0,42,3,1,0,0,0,0,29,17,1,46,56,1012.933,1017.933,0.0,3.572,24.413,44.417,0.0
1.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",1.0,96.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2371,150,50,63,2,21,0,115,11,3,1,2,0,0,95,37,1,132,0,111,7,1,4,0,0,0,91,32,1,123,96,1012.933,1017.933,0.0,3.572,24.413,44.417,0.0
2.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0.0,85.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,384,42,14,18,1,6,0,103,9,0,0,0,0,0,79,33,1,112,0,124,5,0,0,0,0,0,86,43,1,129,85,1012.933,1017.933,0.0,3.572,24.413,44.417,0.0
3.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",0.0,123.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2535,162,54,63,3,21,0,127,17,0,1,0,0,0,102,43,1,145,0,143,17,0,1,0,0,0,104,57,1,161,123,1012.933,1017.933,0.0,3.572,24.413,44.417,0.0
3.0,"[2016-09-20 10:00:00,2016-09-20 10:20:00)",1.0,81.0,2016-09-20 10:00:00,2016-09-20,10:00:00,2,0,1,0,0,0,0,0,0,9,20,10,0,30,2535,162,54,63,3,21,0,147,5,1,0,1,0,0,111,43,1,154,0,112,4,2,0,0,0,0,70,48,1,118,81,1012.933,1017.933,0.0,3.572,24.413,44.417,0.0
1.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0.0,60.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2371,150,50,63,2,21,0,42,6,2,0,0,0,0,29,21,1,50,0,49,4,2,1,0,0,0,39,17,1,56,60,1013.104,1018.104,0.0,3.091,23.905,45.92100000000001,0.0
1.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",1.0,92.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2371,150,50,63,2,21,0,142,5,2,2,0,0,0,119,32,1,151,0,106,5,2,4,2,0,0,94,25,1,119,92,1013.104,1018.104,0.0,3.091,23.905,45.92100000000001,0.0
2.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0.0,76.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,384,42,14,18,1,6,0,104,6,1,0,0,0,0,72,39,1,111,0,111,8,1,2,0,0,0,81,41,1,122,76,1013.104,1018.104,0.0,3.091,23.905,45.92100000000001,0.0
3.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",0.0,137.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2535,162,54,63,3,21,0,156,16,1,0,0,0,0,125,48,1,173,0,146,21,0,0,0,0,0,125,42,1,167,137,1013.104,1018.104,0.0,3.091,23.905,45.92100000000001,0.0
3.0,"[2016-09-20 10:20:00,2016-09-20 10:40:00)",1.0,97.0,2016-09-20 10:20:00,2016-09-20,10:20:00,2,0,1,0,0,0,0,0,0,9,20,10,20,31,2535,162,54,63,3,21,0,197,8,1,0,1,0,2,148,61,1,209,0,147,4,4,13,0,0,0,111,57,1,168,97,1013.104,1018.104,0.0,3.091,23.905,45.92100000000001,0.0
2.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0.0,80.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,384,42,14,18,1,6,0,104,8,0,0,0,0,0,79,33,1,112,0,91,7,0,0,0,0,0,68,30,1,98,80,1013.272,1018.272,0.0,2.639,23.409,47.569,0.0
1.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0.0,63.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2371,150,50,63,2,21,0,42,1,2,0,0,0,0,30,15,1,45,9,30,1,1,0,0,0,0,32,9,1,41,63,1013.272,1018.272,0.0,2.639,23.409,47.569,0.0
1.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",1.0,92.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2371,150,50,63,2,21,0,117,8,2,0,2,0,2,108,23,1,131,0,99,10,0,5,2,0,0,90,26,1,116,92,1013.272,1018.272,0.0,2.639,23.409,47.569,0.0
3.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",0.0,114.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2535,162,54,63,3,21,0,133,19,1,1,0,0,0,105,49,1,154,0,115,19,2,2,0,0,0,94,44,1,138,114,1013.272,1018.272,0.0,2.639,23.409,47.569,0.0
3.0,"[2016-09-20 10:40:00,2016-09-20 11:00:00)",1.0,77.0,2016-09-20 10:40:00,2016-09-20,10:40:00,2,0,1,0,0,0,0,0,0,9,20,10,40,32,2535,162,54,63,3,21,0,198,7,2,1,2,0,0,136,74,1,210,0,144,8,2,1,5,0,1,97,64,1,161,77,1013.272,1018.272,0.0,2.639,23.409,47.569,0.0
1.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0.0,57.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2371,150,50,63,2,21,0,44,3,0,4,0,0,0,38,13,1,51,0,44,6,0,0,0,0,0,32,18,1,50,57,1013.43,1018.43,0.0,2.244,22.936,49.323,0.0
1.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",1.0,90.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2371,150,50,63,2,21,0,131,7,2,6,3,0,1,121,29,1,150,0,114,3,2,0,0,0,1,86,34,1,120,90,1013.43,1018.43,0.0,2.244,22.936,49.323,0.0
3.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",0.0,120.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2535,162,54,63,3,21,0,127,16,0,1,0,0,0,99,45,1,144,0,143,29,1,1,0,0,0,134,40,1,174,120,1013.43,1018.43,0.0,2.244,22.936,49.323,0.0
3.0,"[2016-09-20 11:00:00,2016-09-20 11:20:00)",1.0,79.0,2016-09-20 11:00:00,2016-09-20,11:00:00,2,0,1,0,0,0,0,0,0,9,20,11,0,33,2535,162,54,63,3,21,0,181,5,3,0,1,0,1,139,52,1,191,0,130,10,3,1,1,0,0,101,44,1,145,79,1013.43,1018.43,0.0,2.244,22.936,49.323,0.0
