tollgate_id,time_window,direction,volume,start_time,date,time,day_of_week,week_day_1,week_day_2,week_day_3,week_day_4,week_day_5,week_day_6,week_day_7,is_weekend,month,day,hour,minute,time_win_label,lengthSum,widthSum,lanesSum,laneWidthSum,intersectionNum,linkNum
2,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",0,59,2016-09-19 09:40:00,2016-09-19,09:40:00,1,1,0,0,0,0,0,0,0,9,19,9,40,29,384,42,14,18,1,6
1,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",0,44,2016-09-19 09:40:00,2016-09-19,09:40:00,1,1,0,0,0,0,0,0,0,9,19,9,40,29,2371,150,50,63,2,21
1,"[2016-09-19 09:40:00,2016-09-19 10:00:00)",1,131,2016-09-19 09:40:00,2016-09-19,09:40:00,1,1,0,0,0,0,0,0,0,9,19,9,40,29,2371,150,50,63,2,21
1,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",0,44,2016-09-19 10:00:00,2016-09-19,10:00:00,1,1,0,0,0,0,0,0,0,9,19,10,0,30,2371,150,50,63,2,21
1,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",1,101,2016-09-19 10:00:00,2016-09-19,10:00:00,1,1,0,0,0,0,0,0,0,9,19,10,0,30,2371,150,50,63,2,21
2,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",0,71,2016-09-19 10:00:00,2016-09-19,10:00:00,1,1,0,0,0,0,0,0,0,9,19,10,0,30,384,42,14,18,1,6
3,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",0,104,2016-09-19 10:00:00,2016-09-19,10:00:00,1,1,0,0,0,0,0,0,0,9,19,10,0,30,2535,162,54,63,3,21
3,"[2016-09-19 10:00:00,2016-09-19 10:20:00)",1,117,2016-09-19 10:00:00,2016-09-19,10:00:00,1,1,0,0,0,0,0,0,0,9,19,10,0,30,2535,162,54,63,3,21
1,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",0,44,2016-09-19 10:20:00,2016-09-19,10:20:00,1,1,0,0,0,0,0,0,0,9,19,10,20,31,2371,150,50,63,2,21
1,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",1,105,2016-09-19 10:20:00,2016-09-19,10:20:00,1,1,0,0,0,0,0,0,0,9,19,10,20,31,2371,150,50,63,2,21
2,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",0,88,2016-09-19 10:20:00,2016-09-19,10:20:00,1,1,0,0,0,0,0,0,0,9,19,10,20,31,384,42,14,18,1,6
3,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",0,111,2016-09-19 10:20:00,2016-09-19,10:20:00,1,1,0,0,0,0,0,0,0,9,19,10,20,31,2535,162,54,63,3,21
3,"[2016-09-19 10:20:00,2016-09-19 10:40:00)",1,87,2016-09-19 10:20:00,2016-09-19,10:20:00,1,1,0,0,0,0,0,0,0,9,19,10,20,31,2535,162,54,63,3,21
1,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",0,44,2016-09-19 10:40:00,2016-09-19,10:40:00,1,1,0,0,0,0,0,0,0,9,19,10,40,32,2371,150,50,63,2,21
1,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",1,102,2016-09-19 10:40:00,2016-09-19,10:40:00,1,1,0,0,0,0,0,0,0,9,19,10,40,32,2371,150,50,63,2,21
3,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",0,122,2016-09-19 10:40:00,2016-09-19,10:40:00,1,1,0,0,0,0,0,0,0,9,19,10,40,32,2535,162,54,63,3,21
3,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",1,85,2016-09-19 10:40:00,2016-09-19,10:40:00,1,1,0,0,0,0,0,0,0,9,19,10,40,32,2535,162,54,63,3,21
2,"[2016-09-19 10:40:00,2016-09-19 11:00:00)",0,65,2016-09-19 10:40:00,2016-09-19,10:40:00,1,1,0,0,0,0,0,0,0,9,19,10,40,32,384,42,14,18,1,6
1,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",0,39,2016-09-19 11:00:00,2016-09-19,11:00:00,1,1,0,0,0,0,0,0,0,9,19,11,0,33,2371,150,50,63,2,21
1,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",1,86,2016-09-19 11:00:00,2016-09-19,11:00:00,1,1,0,0,0,0,0,0,0,9,19,11,0,33,2371,150,50,63,2,21
3,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",0,111,2016-09-19 11:00:00,2016-09-19,11:00:00,1,1,0,0,0,0,0,0,0,9,19,11,0,33,2535,162,54,63,3,21
3,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",1,73,2016-09-19 11:00:00,2016-09-19,11:00:00,1,1,0,0,0,0,0,0,0,9,19,11,0,33,2535,162,54,63,3,21
2,"[2016-09-19 11:00:00,2016-09-19 11:20:00)",0,50,2016-09-19 11:00:00,2016-09-19,11:00:00,1,1,0,0,0,0,0,0,0,9,19,11,0,33,384,42,14,18,1,6
3,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",0,82,2016-09-19 11:20:00,2016-09-19,11:20:00,1,1,0,0,0,0,0,0,0,9,19,11,20,34,2535,162,54,63,3,21
3,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",1,72,2016-09-19 11:20:00,2016-09-19,11:20:00,1,1,0,0,0,0,0,0,0,9,19,11,20,34,2535,162,54,63,3,21
1,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",0,30,2016-09-19 11:20:00,2016-09-19,11:20:00,1,1,0,0,0,0,0,0,0,9,19,11,20,34,2371,150,50,63,2,21
1,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",1,76,2016-09-19 11:20:00,2016-09-19,11:20:00,1,1,0,0,0,0,0,0,0,9,19,11,20,34,2371,150,50,63,2,21
2,"[2016-09-19 11:20:00,2016-09-19 11:40:00)",0,61,2016-09-19 11:20:00,2016-09-19,11:20:00,1,1,0,0,0,0,0,0,0,9,19,11,20,34,384,42,14,18,1,6
2,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",0,46,2016-09-19 11:40:00,2016-09-19,11:40:00,1,1,0,0,0,0,0,0,0,9,19,11,40,35,384,42,14,18,1,6
1,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",0,34,2016-09-19 11:40:00,2016-09-19,11:40:00,1,1,0,0,0,0,0,0,0,9,19,11,40,35,2371,150,50,63,2,21
1,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",1,100,2016-09-19 11:40:00,2016-09-19,11:40:00,1,1,0,0,0,0,0,0,0,9,19,11,40,35,2371,150,50,63,2,21
3,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",0,91,2016-09-19 11:40:00,2016-09-19,11:40:00,1,1,0,0,0,0,0,0,0,9,19,11,40,35,2535,162,54,63,3,21
3,"[2016-09-19 11:40:00,2016-09-19 12:00:00)",1,73,2016-09-19 11:40:00,2016-09-19,11:40:00,1,1,0,0,0,0,0,0,0,9,19,11,40,35,2535,162,54,63,3,21
3,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",0,104,2016-09-19 12:00:00,2016-09-19,12:00:00,1,1,0,0,0,0,0,0,0,9,19,12,0,36,2535,162,54,63,3,21
3,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",1,94,2016-09-19 12:00:00,2016-09-19,12:00:00,1,1,0,0,0,0,0,0,0,9,19,12,0,36,2535,162,54,63,3,21
1,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",0,45,2016-09-19 12:00:00,2016-09-19,12:00:00,1,1,0,0,0,0,0,0,0,9,19,12,0,36,2371,150,50,63,2,21
1,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",1,99,2016-09-19 12:00:00,2016-09-19,12:00:00,1,1,0,0,0,0,0,0,0,9,19,12,0,36,2371,150,50,63,2,21
2,"[2016-09-19 12:00:00,2016-09-19 12:20:00)",0,87,2016-09-19 12:00:00,2016-09-19,12:00:00,1,1,0,0,0,0,0,0,0,9,19,12,0,36,384,42,14,18,1,6
1,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",0,44,2016-09-19 12:20:00,2016-09-19,12:20:00,1,1,0,0,0,0,0,0,0,9,19,12,20,37,2371,150,50,63,2,21
1,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",1,70,2016-09-19 12:20:00,2016-09-19,12:20:00,1,1,0,0,0,0,0,0,0,9,19,12,20,37,2371,150,50,63,2,21
3,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",0,91,2016-09-19 12:20:00,2016-09-19,12:20:00,1,1,0,0,0,0,0,0,0,9,19,12,20,37,2535,162,54,63,3,21
3,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",1,86,2016-09-19 12:20:00,2016-09-19,12:20:00,1,1,0,0,0,0,0,0,0,9,19,12,20,37,2535,162,54,63,3,21
2,"[2016-09-19 12:20:00,2016-09-19 12:40:00)",0,66,2016-09-19 12:20:00,2016-09-19,12:20:00,1,1,0,0,0,0,0,0,0,9,19,12,20,37,384,42,14,18,1,6
1,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",0,53,2016-09-19 12:40:00,2016-09-19,12:40:00,1,1,0,0,0,0,0,0,0,9,19,12,40,38,2371,150,50,63,2,21
1,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",1,79,2016-09-19 12:40:00,2016-09-19,12:40:00,1,1,0,0,0,0,0,0,0,9,19,12,40,38,2371,150,50,63,2,21
2,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",0,69,2016-09-19 12:40:00,2016-09-19,12:40:00,1,1,0,0,0,0,0,0,0,9,19,12,40,38,384,42,14,18,1,6
3,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",0,122,2016-09-19 12:40:00,2016-09-19,12:40:00,1,1,0,0,0,0,0,0,0,9,19,12,40,38,2535,162,54,63,3,21
3,"[2016-09-19 12:40:00,2016-09-19 13:00:00)",1,94,2016-09-19 12:40:00,2016-09-19,12:40:00,1,1,0,0,0,0,0,0,0,9,19,12,40,38,2535,162,54,63,3,21
2,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",0,81,2016-09-19 13:00:00,2016-09-19,13:00:00,1,1,0,0,0,0,0,0,0,9,19,13,0,39,384,42,14,18,1,6
1,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",0,57,2016-09-19 13:00:00,2016-09-19,13:00:00,1,1,0,0,0,0,0,0,0,9,19,13,0,39,2371,150,50,63,2,21
1,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",1,100,2016-09-19 13:00:00,2016-09-19,13:00:00,1,1,0,0,0,0,0,0,0,9,19,13,0,39,2371,150,50,63,2,21
3,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",0,117,2016-09-19 13:00:00,2016-09-19,13:00:00,1,1,0,0,0,0,0,0,0,9,19,13,0,39,2535,162,54,63,3,21
3,"[2016-09-19 13:00:00,2016-09-19 13:20:00)",1,91,2016-09-19 13:00:00,2016-09-19,13:00:00,1,1,0,0,0,0,0,0,0,9,19,13,0,39,2535,162,54,63,3,21
1,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",0,61,2016-09-19 13:20:00,2016-09-19,13:20:00,1,1,0,0,0,0,0,0,0,9,19,13,20,40,2371,150,50,63,2,21
1,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",1,108,2016-09-19 13:20:00,2016-09-19,13:20:00,1,1,0,0,0,0,0,0,0,9,19,13,20,40,2371,150,50,63,2,21
3,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",0,107,2016-09-19 13:20:00,2016-09-19,13:20:00,1,1,0,0,0,0,0,0,0,9,19,13,20,40,2535,162,54,63,3,21
3,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",1,110,2016-09-19 13:20:00,2016-09-19,13:20:00,1,1,0,0,0,0,0,0,0,9,19,13,20,40,2535,162,54,63,3,21
2,"[2016-09-19 13:20:00,2016-09-19 13:40:00)",0,95,2016-09-19 13:20:00,2016-09-19,13:20:00,1,1,0,0,0,0,0,0,0,9,19,13,20,40,384,42,14,18,1,6
2,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",0,67,2016-09-19 13:40:00,2016-09-19,13:40:00,1,1,0,0,0,0,0,0,0,9,19,13,40,41,384,42,14,18,1,6
3,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",0,131,2016-09-19 13:40:00,2016-09-19,13:40:00,1,1,0,0,0,0,0,0,0,9,19,13,40,41,2535,162,54,63,3,21
3,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",1,100,2016-09-19 13:40:00,2016-09-19,13:40:00,1,1,0,0,0,0,0,0,0,9,19,13,40,41,2535,162,54,63,3,21
1,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",0,53,2016-09-19 13:40:00,2016-09-19,13:40:00,1,1,0,0,0,0,0,0,0,9,19,13,40,41,2371,150,50,63,2,21
1,"[2016-09-19 13:40:00,2016-09-19 14:00:00)",1,106,2016-09-19 13:40:00,2016-09-19,13:40:00,1,1,0,0,0,0,0,0,0,9,19,13,40,41,2371,150,50,63,2,21
1,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",0,55,2016-09-19 14:00:00,2016-09-19,14:00:00,1,1,0,0,0,0,0,0,0,9,19,14,0,42,2371,150,50,63,2,21
1,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",1,101,2016-09-19 14:00:00,2016-09-19,14:00:00,1,1,0,0,0,0,0,0,0,9,19,14,0,42,2371,150,50,63,2,21
2,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",0,66,2016-09-19 14:00:00,2016-09-19,14:00:00,1,1,0,0,0,0,0,0,0,9,19,14,0,42,384,42,14,18,1,6
3,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",0,100,2016-09-19 14:00:00,2016-09-19,14:00:00,1,1,0,0,0,0,0,0,0,9,19,14,0,42,2535,162,54,63,3,21
3,"[2016-09-19 14:00:00,2016-09-19 14:20:00)",1,95,2016-09-19 14:00:00,2016-09-19,14:00:00,1,1,0,0,0,0,0,0,0,9,19,14,0,42,2535,162,54,63,3,21
2,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",0,62,2016-09-19 14:20:00,2016-09-19,14:20:00,1,1,0,0,0,0,0,0,0,9,19,14,20,43,384,42,14,18,1,6
1,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",0,52,2016-09-19 14:20:00,2016-09-19,14:20:00,1,1,0,0,0,0,0,0,0,9,19,14,20,43,2371,150,50,63,2,21
1,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",1,100,2016-09-19 14:20:00,2016-09-19,14:20:00,1,1,0,0,0,0,0,0,0,9,19,14,20,43,2371,150,50,63,2,21
3,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",0,84,2016-09-19 14:20:00,2016-09-19,14:20:00,1,1,0,0,0,0,0,0,0,9,19,14,20,43,2535,162,54,63,3,21
3,"[2016-09-19 14:20:00,2016-09-19 14:40:00)",1,99,2016-09-19 14:20:00,2016-09-19,14:20:00,1,1,0,0,0,0,0,0,0,9,19,14,20,43,2535,162,54,63,3,21
2,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",0,79,2016-09-19 14:40:00,2016-09-19,14:40:00,1,1,0,0,0,0,0,0,0,9,19,14,40,44,384,42,14,18,1,6
3,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",0,107,2016-09-19 14:40:00,2016-09-19,14:40:00,1,1,0,0,0,0,0,0,0,9,19,14,40,44,2535,162,54,63,3,21
3,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",1,93,2016-09-19 14:40:00,2016-09-19,14:40:00,1,1,0,0,0,0,0,0,0,9,19,14,40,44,2535,162,54,63,3,21
1,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",0,52,2016-09-19 14:40:00,2016-09-19,14:40:00,1,1,0,0,0,0,0,0,0,9,19,14,40,44,2371,150,50,63,2,21
1,"[2016-09-19 14:40:00,2016-09-19 15:00:00)",1,101,2016-09-19 14:40:00,2016-09-19,14:40:00,1,1,0,0,0,0,0,0,0,9,19,14,40,44,2371,150,50,63,2,21
3,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",0,117,2016-09-19 15:00:00,2016-09-19,15:00:00,1,1,0,0,0,0,0,0,0,9,19,15,0,45,2535,162,54,63,3,21
3,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",1,75,2016-09-19 15:00:00,2016-09-19,15:00:00,1,1,0,0,0,0,0,0,0,9,19,15,0,45,2535,162,54,63,3,21
2,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",0,77,2016-09-19 15:00:00,2016-09-19,15:00:00,1,1,0,0,0,0,0,0,0,9,19,15,0,45,384,42,14,18,1,6
1,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",0,48,2016-09-19 15:00:00,2016-09-19,15:00:00,1,1,0,0,0,0,0,0,0,9,19,15,0,45,2371,150,50,63,2,21
1,"[2016-09-19 15:00:00,2016-09-19 15:20:00)",1,77,2016-09-19 15:00:00,2016-09-19,15:00:00,1,1,0,0,0,0,0,0,0,9,19,15,0,45,2371,150,50,63,2,21
1,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",0,57,2016-09-19 15:20:00,2016-09-19,15:20:00,1,1,0,0,0,0,0,0,0,9,19,15,20,46,2371,150,50,63,2,21
1,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",1,104,2016-09-19 15:20:00,2016-09-19,15:20:00,1,1,0,0,0,0,0,0,0,9,19,15,20,46,2371,150,50,63,2,21
3,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",0,109,2016-09-19 15:20:00,2016-09-19,15:20:00,1,1,0,0,0,0,0,0,0,9,19,15,20,46,2535,162,54,63,3,21
3,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",1,95,2016-09-19 15:20:00,2016-09-19,15:20:00,1,1,0,0,0,0,0,0,0,9,19,15,20,46,2535,162,54,63,3,21
2,"[2016-09-19 15:20:00,2016-09-19 15:40:00)",0,67,2016-09-19 15:20:00,2016-09-19,15:20:00,1,1,0,0,0,0,0,0,0,9,19,15,20,46,384,42,14,18,1,6
1,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",0,43,2016-09-19 15:40:00,2016-09-19,15:40:00,1,1,0,0,0,0,0,0,0,9,19,15,40,47,2371,150,50,63,2,21
1,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",1,92,2016-09-19 15:40:00,2016-09-19,15:40:00,1,1,0,0,0,0,0,0,0,9,19,15,40,47,2371,150,50,63,2,21
2,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",0,74,2016-09-19 15:40:00,2016-09-19,15:40:00,1,1,0,0,0,0,0,0,0,9,19,15,40,47,384,42,14,18,1,6
3,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",0,115,2016-09-19 15:40:00,2016-09-19,15:40:00,1,1,0,0,0,0,0,0,0,9,19,15,40,47,2535,162,54,63,3,21
3,"[2016-09-19 15:40:00,2016-09-19 16:00:00)",1,83,2016-09-19 15:40:00,2016-09-19,15:40:00,1,1,0,0,0,0,0,0,0,9,19,15,40,47,2535,162,54,63,3,21
3,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",0,123,2016-09-19 16:00:00,2016-09-19,16:00:00,1,1,0,0,0,0,0,0,0,9,19,16,0,48,2535,162,54,63,3,21
3,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",1,101,2016-09-19 16:00:00,2016-09-19,16:00:00,1,1,0,0,0,0,0,0,0,9,19,16,0,48,2535,162,54,63,3,21
1,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",0,42,2016-09-19 16:00:00,2016-09-19,16:00:00,1,1,0,0,0,0,0,0,0,9,19,16,0,48,2371,150,50,63,2,21
1,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",1,110,2016-09-19 16:00:00,2016-09-19,16:00:00,1,1,0,0,0,0,0,0,0,9,19,16,0,48,2371,150,50,63,2,21
2,"[2016-09-19 16:00:00,2016-09-19 16:20:00)",0,76,2016-09-19 16:00:00,2016-09-19,16:00:00,1,1,0,0,0,0,0,0,0,9,19,16,0,48,384,42,14,18,1,6
2,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",0,86,2016-09-19 16:20:00,2016-09-19,16:20:00,1,1,0,0,0,0,0,0,0,9,19,16,20,49,384,42,14,18,1,6
3,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",0,111,2016-09-19 16:20:00,2016-09-19,16:20:00,1,1,0,0,0,0,0,0,0,9,19,16,20,49,2535,162,54,63,3,21
3,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",1,90,2016-09-19 16:20:00,2016-09-19,16:20:00,1,1,0,0,0,0,0,0,0,9,19,16,20,49,2535,162,54,63,3,21
1,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",0,46,2016-09-19 16:20:00,2016-09-19,16:20:00,1,1,0,0,0,0,0,0,0,9,19,16,20,49,2371,150,50,63,2,21
1,"[2016-09-19 16:20:00,2016-09-19 16:40:00)",1,122,2016-09-19 16:20:00,2016-09-19,16:20:00,1,1,0,0,0,0,0,0,0,9,19,16,20,49,2371,150,50,63,2,21
1,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",0,55,2016-09-19 16:40:00,2016-09-19,16:40:00,1,1,0,0,0,0,0,0,0,9,19,16,40,50,2371,150,50,63,2,21
1,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",1,116,2016-09-19 16:40:00,2016-09-19,16:40:00,1,1,0,0,0,0,0,0,0,9,19,16,40,50,2371,150,50,63,2,21
3,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",0,116,2016-09-19 16:40:00,2016-09-19,16:40:00,1,1,0,0,0,0,0,0,0,9,19,16,40,50,2535,162,54,63,3,21
3,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",1,115,2016-09-19 16:40:00,2016-09-19,16:40:00,1,1,0,0,0,0,0,0,0,9,19,16,40,50,2535,162,54,63,3,21
2,"[2016-09-19 16:40:00,2016-09-19 17:00:00)",0,99,2016-09-19 16:40:00,2016-09-19,16:40:00,1,1,0,0,0,0,0,0,0,9,19,16,40,50,384,42,14,18,1,6
3,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",0,110,2016-09-19 17:00:00,2016-09-19,17:00:00,1,1,0,0,0,0,0,0,0,9,19,17,0,51,2535,162,54,63,3,21
3,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",1,86,2016-09-19 17:00:00,2016-09-19,17:00:00,1,1,0,0,0,0,0,0,0,9,19,17,0,51,2535,162,54,63,3,21
2,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",0,85,2016-09-19 17:00:00,2016-09-19,17:00:00,1,1,0,0,0,0,0,0,0,9,19,17,0,51,384,42,14,18,1,6
1,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",0,36,2016-09-19 17:00:00,2016-09-19,17:00:00,1,1,0,0,0,0,0,0,0,9,19,17,0,51,2371,150,50,63,2,21
1,"[2016-09-19 17:00:00,2016-09-19 17:20:00)",1,96,2016-09-19 17:00:00,2016-09-19,17:00:00,1,1,0,0,0,0,0,0,0,9,19,17,0,51,2371,150,50,63,2,21
2,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",0,72,2016-09-19 17:20:00,2016-09-19,17:20:00,1,1,0,0,0,0,0,0,0,9,19,17,20,52,384,42,14,18,1,6
1,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",0,34,2016-09-19 17:20:00,2016-09-19,17:20:00,1,1,0,0,0,0,0,0,0,9,19,17,20,52,2371,150,50,63,2,21
1,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",1,116,2016-09-19 17:20:00,2016-09-19,17:20:00,1,1,0,0,0,0,0,0,0,9,19,17,20,52,2371,150,50,63,2,21
3,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",0,118,2016-09-19 17:20:00,2016-09-19,17:20:00,1,1,0,0,0,0,0,0,0,9,19,17,20,52,2535,162,54,63,3,21
3,"[2016-09-19 17:20:00,2016-09-19 17:40:00)",1,85,2016-09-19 17:20:00,2016-09-19,17:20:00,1,1,0,0,0,0,0,0,0,9,19,17,20,52,2535,162,54,63,3,21
1,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",0,24,2016-09-19 17:40:00,2016-09-19,17:40:00,1,1,0,0,0,0,0,0,0,9,19,17,40,53,2371,150,50,63,2,21
1,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",1,112,2016-09-19 17:40:00,2016-09-19,17:40:00,1,1,0,0,0,0,0,0,0,9,19,17,40,53,2371,150,50,63,2,21
3,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",0,95,2016-09-19 17:40:00,2016-09-19,17:40:00,1,1,0,0,0,0,0,0,0,9,19,17,40,53,2535,162,54,63,3,21
3,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",1,91,2016-09-19 17:40:00,2016-09-19,17:40:00,1,1,0,0,0,0,0,0,0,9,19,17,40,53,2535,162,54,63,3,21
2,"[2016-09-19 17:40:00,2016-09-19 18:00:00)",0,53,2016-09-19 17:40:00,2016-09-19,17:40:00,1,1,0,0,0,0,0,0,0,9,19,17,40,53,384,42,14,18,1,6
1,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",0,29,2016-09-19 18:00:00,2016-09-19,18:00:00,1,1,0,0,0,0,0,0,0,9,19,18,0,54,2371,150,50,63,2,21
1,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",1,67,2016-09-19 18:00:00,2016-09-19,18:00:00,1,1,0,0,0,0,0,0,0,9,19,18,0,54,2371,150,50,63,2,21
2,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",0,55,2016-09-19 18:00:00,2016-09-19,18:00:00,1,1,0,0,0,0,0,0,0,9,19,18,0,54,384,42,14,18,1,6
3,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",0,94,2016-09-19 18:00:00,2016-09-19,18:00:00,1,1,0,0,0,0,0,0,0,9,19,18,0,54,2535,162,54,63,3,21
3,"[2016-09-19 18:00:00,2016-09-19 18:20:00)",1,73,2016-09-19 18:00:00,2016-09-19,18:00:00,1,1,0,0,0,0,0,0,0,9,19,18,0,54,2535,162,54,63,3,21
3,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",0,56,2016-09-19 18:20:00,2016-09-19,18:20:00,1,1,0,0,0,0,0,0,0,9,19,18,20,55,2535,162,54,63,3,21
3,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",1,78,2016-09-19 18:20:00,2016-09-19,18:20:00,1,1,0,0,0,0,0,0,0,9,19,18,20,55,2535,162,54,63,3,21
1,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",0,27,2016-09-19 18:20:00,2016-09-19,18:20:00,1,1,0,0,0,0,0,0,0,9,19,18,20,55,2371,150,50,63,2,21
1,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",1,94,2016-09-19 18:20:00,2016-09-19,18:20:00,1,1,0,0,0,0,0,0,0,9,19,18,20,55,2371,150,50,63,2,21
2,"[2016-09-19 18:20:00,2016-09-19 18:40:00)",0,50,2016-09-19 18:20:00,2016-09-19,18:20:00,1,1,0,0,0,0,0,0,0,9,19,18,20,55,384,42,14,18,1,6
1,"[2016-09-19 18:40:00,2016-09-19 19:00:00)",0,18,2016-09-19 18:40:00,2016-09-19,18:40:00,1,1,0,0,0,0,0,0,0,9,19,18,40,56,2371,150,50,63,2,21
1,"[2016-09-19 18:40:00,2016-09-19 19:00:00)",1,65,2016-09-19 18:40:00,2016-09-19,18:40:00,1,1,0,0,0,0,0,0,0,9,19,18,40,56,2371,150,50,63,2,21
3,"[2016-09-19 18:40:00,2016-09-19 19:00:00)",0,61,2016-09-19 18:40:00,2016-09-19,18:40:00,1,1,0,0,0,0,0,0,0,9,19,18,40,56,2535,162,54,63,3,21
