date,time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation
'2016-07-04','10:00:00',999.393993794,1004.23289695,326.290761939,1.28272729375,33.4720360983,61.6830791111,0.0,
'2016-07-04','10:20:00',999.758791181,1004.61704099,340.139141638,1.21945162424,32.699201375,65.4006878245,0.0,
'2016-07-04','10:40:00',1000.13506381,1005.01035342,348.856716625,1.15608910748,31.902085707,69.0768910447,0.0,
'2016-07-04','11:00:00',1000.49817094,1005.38676517,351.851092816,1.09582524804,31.1159480911,72.510248167,0.0,
'2016-07-04','11:20:00',1000.8259378,1005.72300078,348.865688239,1.04242000226,30.3728556706,75.5287841308,0.0,
'2016-07-04','11:40:00',1001.1,1006.0,340.0,1.0,29.7,78.0000000001,0.0,
'2016-07-04','12:00:00',1001.1,1006.0,340.0,1.0,29.7,78.0,0.0,
'2016-07-04','12:20:00',1001.1,1006.0,340.0,1.0,29.7,78.0000000001,0.0,
'2016-07-04','12:40:00',1001.3068544,1006.2040166,325.71042876,0.972800998932,29.1183743451,79.8380541299,0.0,
'2016-07-04','13:00:00',1001.43858024,1006.32735641,306.791469075,0.964868897597,28.6418564789,81.0078570177,0.0,
'2016-07-04','13:20:00',1001.4932077,1006.36873088,284.337733923,0.979729854141,28.2767257162,81.5259427987,0.0,
'2016-07-04','13:40:00',1001.47472356,1006.33321666,259.687941849,1.02004227776,28.0216272141,81.4581002141,0.0,
'2016-07-04','14:00:00',1001.392717,1006.23182581,234.352655142,1.08724568042,27.8679808499,80.9138657421,0.0,
'2016-07-04','14:20:00',1001.26168125,1006.08070546,209.928217544,1.1812235967,27.8008162715,80.0381014517,0.0,
'2016-07-04','14:40:00',1001.1,1005.9,188.0,1.30000000001,27.8,79.0000000002,0.0,
'2016-07-04','15:00:00',1001.1,1005.9,188.0,1.3,27.8,79.0,0.0,
'2016-07-04','15:20:00',1001.1,1005.9,188.0,1.30000000001,27.8,79.0000000002,0.0,
'2016-07-04','15:40:00',1000.9286601,1005.71242298,170.038723007,1.43949086386,27.8418047462,77.9799790638,0.0,
'2016-07-04','16:00:00',1000.76974542,1005.54160015,157.294284176,1.5933347371,27.9007553897,77.1550473545,0.0,
'2016-07-04','16:20:00',1000.6447795,1005.41025918,150.692179636,1.75282842251,27.9516703501,76.6833442425,0.0,
'2016-07-04','16:40:00',1000.57299751,1005.33835599,150.738267957,1.90699606854,27.9718013659,76.6886748689,0.0,
'2016-07-04','17:00:00',1000.56964115,1005.34124144,157.438285331,2.04282220423,27.9429589801,77.245982497,0.0,
'2016-07-04','17:20:00',1000.64438304,1005.42798677,170.239180751,2.14568146785,27.8534953146,78.3688197195,0.0,
'2016-07-04','17:40:00',1000.80000001,1005.60000001,188.0,2.20000000002,27.7000000001,80.0000000004,0.0,
'2016-07-04','18:00:00',1000.8,1005.6,188.0,2.2,27.7,80.0,0.0,
'2016-07-04','18:20:00',1000.80000001,1005.60000001,188.0,2.20000000002,27.7000000001,80.0000000004,0.0,
'2016-07-04','18:40:00',1001.03142782,1005.85007993,209.000707298,2.19018569271,27.4885494128,82.0067308981,0.0,
'2016-07-04','19:00:00',1001.32534259,1006.16206833,230.997993464,2.10186670552,27.2353336519,84.1816501812,0.0,
'2016-07-04','19:20:00',1001.66042749,1006.51127546,251.337779545,1.92347988126,26.9664699764,86.2513059123,0.0,
'2016-07-04','19:40:00',1002.00849574,1006.8658678,267.134784854,1.64825291333,26.7167957032,87.8937414449,0.0,
'2016-07-04','20:00:00',1002.33665447,1007.18942153,275.530188418,1.2766263373,26.5274178541,88.7669661358,0.0,
'2016-07-04','20:20:00',1002.61070645,1007.44485898,274.03907289,0.8191636401,26.4417811203,88.5502124514,0.0,
'2016-07-04','20:40:00',1002.80000003,1007.60000001,261.000000002,0.300000000035,26.5000000003,87.0000000008,0.0,
'2016-07-04','21:00:00',1002.8,1007.6,261.0,0.3,26.5,87.0,0.0,
'2016-07-04','21:20:00',1002.80000003,1007.60000001,261.000000002,0.300000000035,26.5000000003,87.0000000008,0.0,
'2016-07-04','21:40:00',1002.88395032,1007.63497401,236.139726668,-0.239117608458,26.7311852473,84.0231469032,0.0,
'2016-07-04','22:00:00',1002.86046787,1007.55175258,201.266730929,-0.734143991101,27.1434790505,79.768988756,0.0,
'2016-07-04','22:20:00',1002.75654367,1007.38607732,161.107876902,-1.0933458166,27.7114976542,74.7431853377,0.0,
'2016-07-04','22:40:00',1002.64125279,1007.2220709,124.303208016,-1.19114881101,28.360864406,69.9456150487,0.0,
'2016-07-04','23:00:00',1002.64145139,1007.20983428,104.57451779,-0.861160448379,28.9495005074,67.034976949,0.0,
'2016-07-04','23:20:00',1002.96045516,1007.58634679,122.084007488,0.111695698042,29.2453250245,68.5228401279,0.0,
'2016-07-04','23:40:00',1003.90000006,1008.70000002,205.000000004,2.00000000006,28.9000000008,78.0000000015,0.0,
'2016-07-05','00:00:00',1003.9,1008.7,205.0,2.0,28.9,78.0,0.0,
'2016-07-05','00:20:00',1003.9,1008.7,205.0,2.0,28.9,78.0,0.0,
'2016-07-05','00:40:00',1003.27107266,1008.20464623,272.718022877,8.34846171744,26.5944231751,79.8700320395,0,
'2016-07-05','01:00:00',1003.22505636,1008.20480177,284.987753784,10.3059882255,26.151219627,79.4012515412,0,
'2016-07-05','01:20:00',1003.48743289,1008.45975074,264.536370293,9.65287698817,26.8914811853,77.2402235815,0,
'2016-07-05','01:40:00',1003.86688708,1008.80289618,228.084214876,7.67568167822,28.2973530966,73.9605984912,0,
'2016-07-05','02:00:00',1004.23821576,1009.1264277,187.446639008,5.26394127544,29.9849917729,70.0598463478,0,
'2016-07-05','02:20:00',1004.52759431,1009.3681083,150.496728855,2.99385377867,31.6806998566,65.958272206,0,
'2016-07-05','02:40:00',1004.7,1009.5,122.0,1.2,33.2,62.0,0,
'2016-07-05','03:00:00',1004.7,1009.5,122.0,1.2,33.2,62.0,0.0,
'2016-07-05','03:20:00',1004.7,1009.5,122.0,1.2,33.2,62.0,0,
'2016-07-05','03:40:00',1004.74859916,1009.51895504,104.331722465,0.0361781537894,34.4294174793,58.4556293568,0.0836187060056,
'2016-07-05','04:00:00',1004.68591357,1009.43870678,98.0871110729,-0.473634800478,35.3107504938,55.5262858658,0.12994949869,
'2016-07-05','04:20:00',1004.53658933,1009.28340165,102.594189982,-0.393223857287,35.8276157197,53.3488016573,0.142176425518,
'2016-07-05','04:40:00',1004.33159986,1009.08242082,116.338714034,0.159947743953,35.9940654202,52.0017794444,0.126859040754,
'2016-07-05','05:00:00',1004.10372257,1008.86634738,137.310103332,1.04172833175,35.8450811324,51.5123094944,0.0922929950227,
'2016-07-05','05:20:00',1003.88413694,1008.66394238,163.276921268,2.10201066041,35.4287576821,51.8631252963,0.0472427062096,
'2016-07-05','05:40:00',1003.7,1008.5,192.0,3.2,34.8,53.0,0,
'2016-07-05','06:00:00',1003.7,1008.5,192.0,3.2,34.8,53.0,0.0,
'2016-07-05','06:20:00',1003.7,1008.5,192.0,3.2,34.8,53.0,0,
'2016-07-05','06:40:00',1003.572863,1008.39395964,221.390891203,4.21476489078,34.0155639396,54.8392020074,0,
'2016-07-05','07:00:00',1003.51780156,1008.3591599,249.622893661,5.05177324049,33.1302810205,57.2748444024,0,
'2016-07-05','07:20:00',1003.54313938,1008.40262669,275.201483104,5.64607168821,32.1943157498,60.1859792112,0,
'2016-07-05','07:40:00',1003.65065395,1008.52529491,297.000543471,5.96272140431,31.251312895,63.4433037919,0,
'2016-07-05','08:00:00',1003.83616067,1008.72257064,314.270372559,5.99505874159,30.3373008118,66.9153629563,0,
'2016-07-05','08:20:00',1004.09037995,1008.98514769,326.623008843,5.76130439839,29.4802256512,70.4741467349,0,
'2016-07-05','08:40:00',1004.4,1009.3,334.0,5.3,28.7,74.0,0,
'2016-07-05','09:00:00',1004.4,1009.3,334.0,5.3,28.7,74.0,0.0,
'2016-07-05','09:20:00',1004.4,1009.3,334.0,5.3,28.7,74.0,0,
'2016-07-05','09:40:00',1004.74885614,1009.65147833,336.627307517,4.66470625042,28.0089582302,77.3857764685,0.0541556421462,
'2016-07-05','10:00:00',1005.1191555,1010.02244722,334.961615501,3.91835205215,27.4126195609,80.540185912,0.11382101481,
'2016-07-05','10:20:00',1005.49268426,1010.39540526,329.631885645,3.12757923722,26.9106685606,83.3902997073,0.17463568994,
'2016-07-05','10:40:00',1005.85194247,1010.75353904,321.379574074,2.35738279852,26.4980715429,85.8831961664,0.23229023864,
'2016-07-05','11:00:00',1006.18115986,1011.08166855,311.000499584,1.66630175588,26.1662560351,87.9867433908,0.282827976195,
'2016-07-05','11:20:00',1006.46715394,1011.3670488,299.290926608,1.10237103712,25.9042892225,89.6895337015,0.322905270277,
'2016-07-05','11:40:00',1006.7,1011.6,287.0,0.700000000001,25.7,91.0000000001,0.35,
'2016-07-05','12:00:00',1006.7,1011.6,287.0,0.7,25.7,91.0,0.35,
'2016-07-05','12:20:00',1006.7,1011.6,287.0,0.700000000001,25.7,91.0000000001,0.35,
'2016-07-05','12:40:00',1006.87349057,1011.77434564,274.790242543,0.477898466428,25.5409979832,91.9447607249,0.362560303469,
'2016-07-05','13:00:00',1006.98537017,1011.88764531,263.207399874,0.438126386077,25.4155515615,92.5662563697,0.3600883014,
'2016-07-05','13:20:00',1007.03733918,1011.94121615,252.660491316,0.566298492229,25.3132957978,92.9197568387,0.343156034354,
'2016-07-05','13:40:00',1007.0348288,1011.93994431,243.412498888,0.832930558104,25.2257497056,93.0698352195,0.313353401097,
'2016-07-05','14:00:00',1006.98655736,1011.89189482,235.581700565,1.19586910781,25.1466311599,93.0864198584,0.273170435545,
'2016-07-05','14:20:00',1006.90388595,1011.80773579,229.153227665,1.60370168149,25.0719664242,93.0405529301,0.225818809704,
'2016-07-05','14:40:00',1006.8,1011.7,224.0,2.0,25.0,93.0000000001,0.175,
'2016-07-05','15:00:00',1006.8,1011.7,224.0,2.0,25.0,93.0,0.175,
'2016-07-05','15:20:00',1006.8,1011.7,224.0,2.0,25.0,93.0000000001,0.175,
'2016-07-05','15:40:00',1006.6889511,1011.5822141,219.911766252,2.32820362006,24.9309192311,93.0248713827,0.124630104317,
'2016-07-05','16:00:00',1006.5846017,1011.46793319,216.63055082,2.53690691641,24.8664168212,93.1634324041,0.0785338470482,
'2016-07-05','16:20:00',1006.49952335,1011.36972558,213.890382165,2.58526747311,24.8091231473,93.4482959852,0.0401228594008,
'2016-07-05','16:40:00',1006.44390745,1011.2981598,211.458751481,2.44820921213,24.7619489777,93.8932072666,0.0120758721764,
'2016-07-05','17:00:00',1006.42455522,1011.26085342,209.176824316,2.12104883215,24.7273879285,94.490646301,0,
'2016-07-05','17:20:00',1006.44402215,1011.26165026,206.995001562,1.62312937727,24.7068367173,95.2104911466,0,
'2016-07-05','17:40:00',1006.5,1011.3,204.999999999,1.0,24.7000000001,96.0000000001,0,
'2016-07-05','18:00:00',1006.5,1011.3,205.0,1.0,24.7,96.0,0.0,
'2016-07-05','18:20:00',1006.5,1011.3,204.999999999,1.0,24.7000000001,96.0000000001,0,
'2016-07-05','18:40:00',1006.58502771,1011.37062127,203.429196428,0.32363622911,24.7044552994,96.7853873138,0.0162396802585,
'2016-07-05','19:00:00',1006.68663053,1011.46353698,202.667553138,-0.309849701918,24.715462261,97.4752851463,0.036941908314,
'2016-07-05','19:20:00',1006.78799505,1011.56457727,203.222016336,-0.785603663633,24.7261091977,97.9663973038,0.0566440368009,
'2016-07-05','19:40:00',1006.86929563,1011.65645348,205.667852887,-0.979169529988,24.727898609,98.1516701346,0.0689824332176,
'2016-07-05','20:00:00',1006.90979615,1011.72051317,210.560964549,-0.770058874794,24.7118820854,97.931320142,0.0673289069281,
'2016-07-05','20:20:00',1006.89085879,1011.73929379,218.309792652,-0.0604799268792,24.6704637358,97.2270748932,0.0457025316188,
'2016-07-05','20:40:00',1006.8,1011.69999999,228.999999999,1.2,24.6000000001,96.0,0,
'2016-07-05','21:00:00',1006.8,1011.7,229.0,1.2,24.6,96.0,0.0,
'2016-07-05','21:20:00',1006.8,1011.69999999,228.999999999,1.2,24.6000000001,96.0,0,
'2016-07-05','21:40:00',1006.63614176,1011.59903644,242.164690506,2.9830396326,24.5043324331,94.2723012591,0,
'2016-07-05','22:00:00',1006.41621421,1011.44773565,256.492500953,5.14249269463,24.399398775,92.1535073431,0,
'2016-07-05','22:20:00',1006.18327428,1011.27942742,269.46547296,7.36685221473,24.3190763444,89.8714547374,0,
'2016-07-05','22:40:00',1006.01631256,1011.1580038,276.918187113,9.12221695324,24.3224205188,87.8085129289,0,
'2016-07-05','23:00:00',1006.04192911,1011.18814068,272.509214973,9.58478196012,24.5024697917,86.5435041528,0,
'2016-07-05','23:20:00',1006.44806696,1011.52734454,247.095518472,7.56181052168,24.9967976197,86.8997883134,0,
'2016-07-05','23:40:00',1007.50000001,1012.39999998,187.999999997,1.4,26.0000000001,89.9999999994,0,
'2016-07-06','00:00:00',1007.5,1012.4,188.0,1.4,26.0,90.0,0.0,
'2016-07-06','00:20:00',1007.5,1012.4,188.0,1.4,26.0,90.0,0.0,
'2016-07-06','00:40:00',1006.16608844,1010.94879886,-25.6601104085,0.0134280908272,28.4608069137,67.7352973924,0.0,
'2016-07-06','01:00:00',1005.72511211,1010.47450445,-93.9444609747,-0.319739296168,29.9196066835,57.2324967629,0.0,
'2016-07-06','01:20:00',1005.82617821,1010.58989242,-76.1969539427,-0.0399250133947,30.747602166,54.0473800025,0.0,
'2016-07-06','01:40:00',1006.20981045,1011.00981045,-15.1915797763,0.538511050573,31.2138844367,54.9371685659,0.0,
'2016-07-06','02:00:00',1006.69144177,1011.53248912,59.6201696171,1.2016664037,31.505266813,57.6289538132,0.0,
'2016-07-06','02:20:00',1007.14693852,1012.02318876,129.297849632,1.81408143515,31.7434877209,60.6189509652,0.0,
'2016-07-06','02:40:00',1007.5,1012.4,183.0,2.3,32.0,63.0,0.0,
'2016-07-06','03:00:00',1007.5,1012.4,183.0,2.3,32.0,63.0,0.0,
'2016-07-06','03:20:00',1007.5,1012.4,183.0,2.3,32.0,63.0,0.0,
'2016-07-06','03:40:00',1007.71128329,1012.62162226,215.936359791,2.62760242226,32.3085556738,64.3148398605,0.0,
'2016-07-06','04:00:00',1007.76910872,1012.67695155,227.650713429,2.79592150461,32.6757866453,64.4327853765,0.0,
'2016-07-06','04:20:00',1007.68160738,1012.57631559,220.602184137,2.8241654036,33.0899732036,63.4475393488,0.0,
'2016-07-06','04:40:00',1007.47017743,1012.34420088,199.014254562,2.74318449897,33.528183664,61.5939752796,0.0,
'2016-07-06','05:00:00',1007.16412188,1012.01332363,167.962257748,2.58883265627,33.9619598887,59.1818292724,0.0,
'2016-07-06','05:20:00',1006.79634626,1011.61990272,132.671544925,2.39698655191,34.3617148722,56.5443426656,0.0,
'2016-07-06','05:40:00',1006.4,1011.2,98.0,2.2,34.7,54.0,0.0,
'2016-07-06','06:00:00',1006.4,1011.2,98.0,2.2,34.7,54.0,0.0,
'2016-07-06','06:20:00',1006.4,1011.2,98.0,2.2,34.7,54.0,0.0,
'2016-07-06','06:40:00',1006.00595157,1010.78680003,68.0800339608,2.02438349068,34.9537910254,51.8256099634,0.0,
'2016-07-06','07:00:00',1005.64099252,1010.40870788,46.0966557959,1.88951241955,35.1059332366,50.239079991,0.0,
'2016-07-06','07:20:00',1005.32667181,1010.0881508,34.1796798735,1.80718075834,35.1458777179,49.3903382416,0.0,
'2016-07-06','07:40:00',1005.07866721,1009.84097604,33.3895931038,1.78183018683,35.06983204,49.3589597084,0.0,
'2016-07-06','08:00:00',1004.90660625,1009.67634414,43.7780685628,1.81129797641,34.880440145,50.1571562611,0.0,
'2016-07-06','08:20:00',1004.81425522,1009.59702364,64.5055756231,1.88794018587,34.586097622,51.7368934579,0.0,
'2016-07-06','08:40:00',1004.8,1009.6,94.0000000001,2.0,34.2,54.0,0.0,
'2016-07-06','09:00:00',1004.8,1009.6,94.0,2.0,34.2,54.0,0.0,
'2016-07-06','09:20:00',1004.8,1009.6,94.0000000001,2.0,34.2,54.0,0.0,
'2016-07-06','09:40:00',1004.85754851,1009.67731844,130.141650485,2.13310431209,33.7390131172,56.8102387477,0.0,
'2016-07-06','10:00:00',1004.97679016,1009.81708704,170.461492501,2.27178492123,33.222446053,60.0064112484,0.0,
'2016-07-06','10:20:00',1005.14475344,1010.00457338,212.340911979,2.4009339859,32.6707985435,63.4156707726,0.0,
'2016-07-06','10:40:00',1005.34660841,1010.22333458,253.202776421,2.50711664511,32.1045462305,66.8663218879,0.0,
'2016-07-06','11:00:00',1005.56666662,1010.45632782,290.685023374,2.57967698898,31.5430185237,70.1994876443,0.0,
'2016-07-06','11:20:00',1005.78933679,1010.68695471,322.789469898,2.61158683039,31.0034152882,73.2791284803,0.0,
'2016-07-06','11:40:00',1006.0,1010.9,348.0,2.6,30.5,75.9999999999,0.0,
'2016-07-06','12:00:00',1006.0,1010.9,348.0,2.6,30.5,76.0,0.0,
'2016-07-06','12:20:00',1006.0,1010.9,348.0,2.6,30.5,75.9999999999,0.0,
'2016-07-06','12:40:00',1006.18577424,1011.08243195,365.365750328,2.54648815656,30.0434984412,78.2932398087,0.0,
'2016-07-06','13:00:00',1006.33614347,1011.22403823,374.546377825,2.45694737524,29.6407234402,80.1293766378,0.0,
'2016-07-06','13:20:00',1006.44343245,1011.31787821,375.817956373,2.34117804637,29.2944375902,81.5186580222,0.0,
'2016-07-06','13:40:00',1006.5031139,1011.36053932,370.03951285,2.21215388751,29.0034573117,82.5086958397,0.0,
'2016-07-06','14:00:00',1006.51394066,1011.35219179,358.581676355,2.08500914181,28.7629930553,83.1795320551,0.0,
'2016-07-06','14:20:00',1006.47790084,1011.2964431,343.220377748,1.9757863058,28.5652118706,83.6363300558,0.0,
'2016-07-06','14:40:00',1006.4,1011.2,326.000000001,1.90000000001,28.4,83.9999999998,0.0,
'2016-07-06','15:00:00',1006.4,1011.2,326.0,1.9,28.4,84.0,0.0,
'2016-07-06','15:20:00',1006.4,1011.2,326.000000001,1.90000000001,28.4,83.9999999998,0.0,
'2016-07-06','15:40:00',1006.2878799,1011.07215307,309.071843219,1.87108586601,28.2558945846,84.3961696409,0.0,
'2016-07-06','16:00:00',1006.15128901,1010.92410538,294.515231564,1.89881664359,28.121145002,84.943015131,0.0,
'2016-07-06','16:20:00',1006.00142602,1010.76817358,284.150052659,1.98778085192,27.984855785,85.7385693425,0.0,
'2016-07-06','16:40:00',1005.85018285,1010.61689679,279.350983446,2.13603276903,27.8381545025,86.8482282882,0.0,
'2016-07-06','17:00:00',1005.70931965,1010.48209515,280.875119789,2.3340356737,27.6753194132,88.2932792597,0.0,
'2016-07-06','17:20:00',1005.58961,1010.37392698,288.716190527,2.56403358442,27.4947931345,90.0413773417,0.0,
'2016-07-06','17:40:00',1005.5,1010.3,302.000000001,2.80000000002,27.2999999999,91.9999999996,0.0,
'2016-07-06','18:00:00',1005.5,1010.3,302.0,2.8,27.3,92.0,0.0,
'2016-07-06','18:20:00',1005.5,1010.3,302.000000001,2.80000000002,27.2999999999,91.9999999996,0.0,
'2016-07-06','18:40:00',1005.44683092,1010.26459925,318.937206482,3.00832541688,27.0998762068,94.0140124768,0.0,
'2016-07-06','19:00:00',1005.43318054,1010.26810066,336.851007249,3.14941866786,26.9090132909,95.8685797773,0.0,
'2016-07-06','19:20:00',1005.45838431,1010.3066465,352.298764472,3.18041039804,26.7473068912,97.298764048,0.0,
'2016-07-06','19:40:00',1005.51780275,1010.37216543,361.30806939,3.05916026296,26.6389942018,98.007249215,0.0,
'2016-07-06','20:00:00',1005.60290772,1010.45282674,359.749205644,2.74978270472,26.6109549363,97.6917377663,0.0,
'2016-07-06','20:20:00',1005.70176541,1010.53402525,343.867435991,2.22991943203,26.6901420633,96.0836676129,0.0,
'2016-07-06','20:40:00',1005.80000001,1010.60000001,311.000000003,1.50000000005,26.8999999999,92.9999999991,0.0,
'2016-07-06','21:00:00',1005.8,1010.6,311.0,1.5,26.9,93.0,0.0,
'2016-07-06','21:20:00',1005.80000001,1010.60000001,311.000000003,1.50000000005,26.8999999999,92.9999999991,0.0,
'2016-07-06','21:40:00',1005.88232743,1010.63619698,260.504173669,0.594745156293,27.2557193832,88.4099324741,0.0,
'2016-07-06','22:00:00',1005.93475435,1010.63249221,194.924205267,-0.402819111007,27.7581689685,82.5184939713,0.0,
'2016-07-06','22:20:00',1005.94754347,1010.58739943,121.426405134,-1.3445556155,28.3863366339,75.8690820859,0.0,
'2016-07-06','22:40:00',1005.9190515,1010.51339232,53.5331304131,-1.9973236295,29.0881029047,69.4671056775,0.0,
'2016-07-06','23:00:00',1005.86055243,1010.44347861,13.1878691836,-2.01969240807,29.769161837,64.9269989652,0.0,
'2016-07-06','23:20:00',1005.80216381,1010.43917023,33.1850917119,-0.934939563058,30.2798955342,64.6449763197,0.0,
'2016-07-06','23:40:00',1005.8,1010.60000003,160.000000006,1.90000000011,30.3999999997,71.9999999979,0.0,
'2016-07-07','00:00:00',1005.8,1010.6,160.0,1.9,30.4,72.0,0.0,
'2016-07-07','00:20:00',1005.8,1010.6,160.0,1.9,30.4,72.0,0.0,
'2016-07-07','00:40:00',1004.88102861,1009.67981609,-150.470480916,6.97982649729,33.3070488643,69.8720274497,0.0,
'2016-07-07','01:00:00',1004.67198317,1009.47040092,-248.271400249,8.5537683583,34.4439655766,67.5797660417,0.0,
'2016-07-07','01:20:00',1004.84978308,1009.648316,-214.504747469,8.02851235331,34.5096778189,65.5538374054,0.0,
'2016-07-07','01:40:00',1005.18601323,1009.98489663,-109.094434953,6.42622334108,34.0085316909,64.0336499783,0.0,
'2016-07-07','02:00:00',1005.52792385,1010.32722793,25.2620558058,4.45869402703,33.2887431327,63.1159758779,0.0,
